word	definition	predicted_words
puzzle	enigma o acertijo que es resuelto a través de lógica o razonamiento, generalmente a través de rompecabezas.	rompecabezas acertijo enigma puzzle laberinto rebus cifrado
puzzle	juego o rompecabezas que consiste en colocar piezas juntas para formar una imagen o una estructura	rompecabeza jigsaw puzzle
puzzle	enigma complejo para resolver, caracterizado por piezas interconectadas que necesitan ser acomodadas correctamente	rompecabezas juego de mesa puzzle
quepis	disfraz de uniforme con visera y capota generalmente de un color que se usa para proteger el rostro	casco gorra helm
quepis	sombrero de tres alas característico utilizado en el ejército francés durante la revolución francesa	bicorne
quepis	sombrero con visera rectangular o cuadrada que se une al cuello del uniforme, usado anteriormente en algunos cuerpos militares	gorra gorra de uniforme gorra militar
quepis	sombrero de ala ancha y forma cónica con borde inferior superior al de la calva del cuero cabelludo	sombrero gorra boina
quepis	sombrero de plato cilíndrico y plano, generalmente de pluma o fieltro, usada a menudo por figuras militares o figuras históricas.	gorra sombrero bicorne tricornio
raor	lo siento, pero no tengo información sobre la palabra _. ¿puedes proporcionarme más contexto o detalles sobre donde la has encontrado o cómo se utiliza?	no tengo más información sobre la palabra. ¿podrías proporcionar más contexto o detalles sobre la definición?
raor	lo siento, pero no puedo encontrar información sobre la palabra _. es posible que sea una palabra no válida o no esté registrada en mis bases de datos. ¿podrías proporcionar más contexto o información sobre su origen?	no tengo suficiente información sobre la palabra. por favor, proporciona más contexto o detalles sobre la palabra, como su origen, pronunciación o cualquier otra información relevante. de esta manera, puedo ayudarte a encontrar la palabra que estás buscando.
raor	lo siento, pero no conozco información sobre la palabra _. ¿podrías proporcionar otra palabra?	lapicero
raor	lo siento, pero no tengo información sobre la palabra _, lo siento la respuesta pero no puedo generar una definición.	Definición no conocida.
raor	lo siento, pero no tengo conocimiento sobre la palabra _. ¿puedes proporcionar más contexto o información sobre de dónde proviene esta palabra?	no hay problema, no conozco la palabra. puedes proporcionar más contexto o información sobre de dónde proviene la palabra para poder ayudarte mejor.
reciclado	material reutilizado para evitar la destrucción y minimizar la generación de residuos y contaminación ambiental	reciclaje reutilización ecología sostenibilidad reciclado reutilizable
reciclado	materia reutilizable que fue previamente utilizada y procesada para adaptarla a un nuevo propósito.	reciclado, reutilizable, reciclaje, reciclado, plástico reciclado, materia reciclada, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, reciclado, rec
reciclado	objeto transformado o reutilizado para un propósito diferente a su uso original	reciclado reutilizado reconvertido reutilizable reciclaje reconvertido
reciclado	procedente de materiales que han sido utilizados anteriormente, renovados o transformados de nuevo	reciclado usado reutilizado reconvertido reciclado reutilizable
reciclado	materiales utilizados de nuevo después de haber sido convertidos en formas y productos enteramente nuevos.	reciclaje reciclados reciclable reciclado reciclador
rememorar	revisar y recapitular recuerdos o experiencias de la memoria a largo plazo	recordar reminiscencia reminiscer recapitular revisar
rememorar	evocar memoria de eventos o experiencias pasadas con claridad y detalle	recordar recuerda rememorar recordatorio recuerdo
rememorar	recuperar recuerdos o imágenes del pasado en la mente de manera consciente y detallada	recordar recuerdar rememorar evocar reminiscencia
rememorar	revisar y recuperar recuerdos o experiencias pasadas a partir de la memoria	recordar rememorar reminiscencia recuerdo
rememorar	traer a la memoria recuerdos o eventos pasados de una manera consciente	recordar recuerdar rememorar evocar recordatorio
ridiculización	acción de burlarse o enfatizar los aspectos ridículos o inadecuados de algo o alguien, ofendiendo a la persona.	burlarse sarcasmo ironizar despreciar mofarse ridiculizar
ridiculización	acto de hacer que algo o alguien parezca gracioso de manera insultante o despectiva	burlarse mofarse sarcasmo ironizar despreciar
ridiculización	acción de menospreciar o dar un aspecto ridículo a algo o a alguien, desacreditarlo públicamente	desacreditar ridiculizar despreciar deshonrar deslucir
ridiculización	acción de hacer que algo o alguien sea objeto de burla o crítica despectiva	burlar mofarse sarcasmo ironizar despreciar
ridiculización	acción de tratar con desprecio o burlas, expresando un juicio unfavorable sobre alguien o algo.	despreciar desaprobar desacreditar desestimar
sagum	manta o mantillo que cubría la cabeza, utilizado principalmente en el ejército romano	gorra gorro piloso pilus pelo gorrea
sagum	tela o manta grande y ligera utilizada para abrigarse contra el viento y el sol	chamarra, chaleco, chambray, chamiseta, chamisón, chamisón de viaje, chamisón de invierno, chamisón de playa, chamisón de senderismo, chamisón de senderismo, chamisón de senderismo, chamisón de senderismo, chamisón de senderismo, chamisón de senderismo, chamisón de senderismo, chamis
sagum	una pieza de tela o lona utilizada para cubrir un objeto o un área con el fin de protegerlo de la intemperie	tela, loneta, lonería, lonera, lonero, lonería, lonero, lonería, lonería, lonero, lonería, lonero, lonería, lonero, lonería, lonero, lonería, lonero, lonería, lonero, lonería, lonero, lonería, lonero, lonería, lonero, lonería,
sagum	pieza de tela o vestidura que cubre el torso superior, especialmente en la antigüedad	túnica túnica túnica romana túnica griega túnica militar
sagum	pequeña capa o manto que los soldados romanos usaban en invierno	paludamentum
salbanda	alambre o cable que sirve para guiar y amarrar algo	cuerda hilo cable alambre cordel
salbanda	pieza de vestimenta que cubre las piernas, generalmente de larga y ajustada, típica de uniformes militares o escolares	falda pantalón legging calza tirolesa pantaloneta pantalón corto pantalón largo
salbanda	lienzo de seda o material similar que se usaba en la antigüedad como adorno en la cabeza	diadema corona tiara
salbanda	elemento de la armadura protectora que cubre la parte inferior de la pierna en la mayoría de los vehículos a caballo	tira de protección rodillera rodillero
salbanda	tela o cinta que se coloca sobre ropa para protegerla o dar un aspecto decorativo	chaleco, camiseta, camisón, camisón de dormir, camiseta de deporte, camiseta de manga corta, camiseta de manga larga, camiseta de manga larga de manga corta, camiseta de manga larga de manga larga, camiseta de manga larga de manga larga de manga corta, camiseta de manga larga de manga larga de manga larga de manga larga, camiseta de manga larga de
socialmente	en el marco de las interacciones y relaciones humanas, se relaciona con el contexto cultural y comunitario.	costumbre tradición ritual costumbre usanza
socialmente	de acuerdo con las normas, costumbres y valores de una sociedad determinada	convención norma costumbre etiqueta protocolo
socialmente	de acuerdo con las normas, costumbres e interacciones de una comunidad o sociedad determinada	convencional social cultural
socialmente	en relación con las costumbres, normas y comportamientos de una sociedad	costumbre norma etiqueta moral ética
socialmente	en referencia a la relación y comunicación con la población o con un contexto social más amplio	comunicación relaciones públicas diálogo interacción sociedad
speed	velocidad o rapidez con la que se desplaza un objeto o se realiza una acción	velocidad rapidez celeridad prisa trote fuga veloz rápido
speed	velocidad o tasa de movimiento de un objeto, animal o persona, generalmente medida en unidades de distancia por unidad de tiempo	velocidad ritmo tasa carrera velocicidad tren ritmo carrera velocidad tasa
speed	velocidad de movimiento o ritmo de ejecución de una actividad o proceso	ritmo velocidad tasa tacto ritmo velocidad ritmo
speed	velocidad, ritmo, apresuramiento, rapidez, celeridad o prisa	velocidad ritmo apresuramiento celeridad prisa rapidez
speed	velocidad rápida o pronta, generalmente en comparación con otras cosas similares	rápida veloz apresurada pronta expedita
standarizar	establecer o implementar una norma común para algo, alineándose con reglas y estilos internacionalesmente aceptados.	estandarizar normalizar harmonizar
standarizar	establecer un conjunto de normas o criterios comunes para la producción o implementación de algo	estándar norma protocolo reglamento directriz
standarizar	establecer un modelo o regla común para algo para asegurar coherencia y uniformidad	patrón modelo norma estándar patrón regla
standarizar	establecer un conjunto de normas comunes y sistemáticas para una práctica o actividad	reglamento regla norma convenio convenio reglamentación
standarizar	establecer un conjunto de normas, reglas o procesos comunes para una industria o organización	estándar protocolo reglamento norma directriz
sublimado	proceso por el que un sólido pasa directamente a estado gaseoso sin pasar por la fase líquida	sublimación
sublimado	proceso de transformación de un sólido directamente en un gas, sin pasar por la fase líquida	sublimación
sublimado	proceso por el cual un sólido se transforma directamente en gas sin pasar por la fase líquida	sublimación
sublimado	proceso de transformación en la que un sólido se convierte directamente en gas sin pasar por la fase líquida	sublimación
sublimado	procésso de cambio de estado en el que un sólido se convierte directamente en un gas sin pasar por la etapa líquida	sublimación
superbomba	no tengo información sobre la palabra _. ¿puedes proporcionarme más contexto o información sobre su origen o uso? de esta forma, puedo intentar dar una definición más precisa.	"persona, lugar, objeto, concepto, etc.)
* ¿hay algún adjetivo"
superbomba	arma de enorme potencia explosiva, capaz de causar destrucción en gran área y con efectos letales	bomba artillera cannon carga explosivo granada misil torpedo
superbomba	explosión muy potente y destructiva, generalmente causada por una gran cantidad de explosivos	explosión desastre catástrofe desastre terremoto desastre nuclear catástrofe nuclear
superbomba	arma de destrucción masiva de gran poder explosivo capaz de causar daños generalizados y devastadores	bomba arma nuclear arma química arma biológica arma de destrucción masiva
superbomba	explosivo de gran potencia, utilizada en ingeniería militar y operaciones de destrucción	bomba artillero granada mina torpedo
talgo	lo siento, no conozco una palabra _ en español. ¿podrías proporcionar más contexto o la parte de palabra que se refiere (por ejemplo, se refiere a un tipo de vehiculo, animal, etc.)?	no tengo suficiente información para proporcionar una respuesta precisa. si puedes proporcionar más contexto o detalles sobre la palabra que no conoces, estaré encantado de ayudarte a encontrar la palabra adecuada.
talgo	no existen registros de la palabra _ como palabra reconocida del idioma español.	Definición no conocida.
talgo	sistema formado por vagones unidos para transportar pasajeros o mercancías, unido a locomotora a gasolina	tren
talgo	lo siento, no tengo información sobre la palabra _ en mi conocimiento actual. ¿podrías proporcionarme más contexto o aclarar si es una palabra común o poco utilizada?	no hay problema, no conozco la palabra.
talgo	estructura de vagones unidos entre sí por articulaciones, utilizada especialmente en el transporte ferroviario	tren, tren de mercancías, tren de pasajeros, tren de carga, tren de alta velocidad, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada, tren de carga pesada,
tornajo	instrumento con forma de tubo con asta y una serie de picos metálicos internos con los que se desmenuza o deshace material fibroso	tijeras
tornajo	herramienta consistente en un cuerno de hierro con un eje en el medio para desenrolar sedas y lanas	desenredadera desenredador
tornajo	se trata de la barra de metal de un molino de viento que sostiene la rueda grande	eje axis maza
tornajo	dispositivo con una cuerda que gira sobre un eje fijo, usado para levantar o suspender objetos pesados	rueda polea girdera
tornajo	artefacto para torcer, doblar o estirar hilados de lana, lino, etc., al girar una muela o cilindro	rueda hiladora hilado
treinta	número cardenal que representa una cantidad de diez unidades más veinte	veinte
treinta	décimo número de un conjunto de quince conjuntos de dos elementos, o quince elementos en total	quinceavo
treinta	cifra numérica que representa un tercio de sesenta	veinte
treinta	número entre veinte y cuarenta en el sistema decimario	treinta
treinta	número intermedio entre veinte y cuarenta en una década, equivalente a tres veces diez	treinta
tundidor	instrumento electrónico con martillo o raspador para pulir y aplanar la superficie del material	lápiz raspador lima
tundidor	máquina equipada con cilindros que sirve para desgreinar textiles y teñiduras de lana, algodón y otros materiales fibrilados en crudo	cardadora hilandera tejedor hiladora hilandera de lana
tundidor	persona encargada de lijar o afilar herramientas y herramientas metálicas mediante frotamiento mecánico	afilador lijar mejillero
tundidor	máquina que se utiliza para cortar o moldear diferentes materiales mediante el uso de golpes rotatorios poderosos	torno fresadora mecanizado amoladora sierra
tundidor	máquina que sirve para rascar o estropear un objeto con un movimiento de golpe suave y continuo	raspadora raspador
vega	extensión de terreno cultivable en llanura, conocida por su fertilidad y productividad agrícola	llanura vallada tierra campo pradera tierras terreno parcela parcela de tierra parcela agrícola
vega	terreno llano y abierto, especialmente en regiones áridas o semiáridas, frecuentemente con flora de gramíneas o arbustos	pradera estepa llanura pradillo pastizal
vega	zona de tierra llana y fértil, a menudo regada por ríos o riego artificial, en medio de terrenos más elevados.	valle llanura vega llanada hoya
vega	zona geográfica de climatología templada en la alta montaña o áreas de cordilleras y valles	tierra fría montaña alta montaña cordillera valle
vega	territorio amplio y llano, con un paisaje de praderas y bosques, típicos en clima subtropical	llanura pradera meseta pampa estepa
verraquear	comprobar la exactitud o autenticidad de algo, especialmente con cuidado y atención	verificar comprobar verificar revisar comprobar
verraquear	examinar cuidadosamente un objeto o lugar en busca de defectos o problemas.	inspeccionar inspeccionar revisar examinar inspeccionar
verraquear	examinar o investigar cuidadosamente y con detenimiento algo o a alguien	inspeccionar investigar examinar analizar
verraquear	realizar una tarea con gran esfuerzo y dedicación, especialmente en un plazo corto	esforzarse, esforzar, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse, esforzar, esforzarse,
verraquear	revisar con detenimiento y cuidado para asegurarse de algo	inspeccionar revisar inspeccionar
