word	definition	predicted_words
floración	la palabra _ se refiere al proceso de desarrollo y crecimiento de las flores, normalmente en una planta. después de que una planta ha estado creciendo durante un tiempo y ha producido sus tallos y hojas, puede producir flores. estas flores pueden servir para fines como la reproducción de la planta y para permitir que la planta sea polinizada por diferentes insectos. la _ generalmente es una parte importante del ciclo de vida de una planta. es el momento en	floración florecimiento
floración	el acto o proceso de florecer es producido por la planta a través de la acumulación de sustancias nutritivas en los órganos del cuerpo, como son las raíces y la propagación de brotes o flores desde las yemas. la _ en los árboles frutales es importante, pues es en este proceso	el acto o proceso de florecer es producido por la planta a través de la acumulación de sustancias nutritivas en los órganos del cuerpo, como son las raíces y la propagación de brotes o flores desde las yemas. la floración en los árboles frutales es importante, pues es en este proceso donde se produce la formación de frutos.
floración	se refiere al proceso de formación y desarrollo de las flores de una planta. en este proceso, la planta prepara sus recursos para la producción de flores en un período determinado del año y luego produce, uno tras otro, la aparición de las flores por primera vez (florecimiento). la _ es uno de los métodos por los que las plantas pueden transmitir su estructura genética.	la floración es el proceso de formación y desarrollo de las flores de una planta. en este proceso, la planta prepara sus recursos para la producción de flores en un período determinado del año y luego produce, uno tras otro, la aparición de las flores por primera vez (florecimiento). la floración es uno de los métodos por los que las plantas pueden transmitir su estructura genética.
fotogramétrico	las películas y vídeos se pueden editar con precisión de fotogramas, al usar un software de edición de video _.	las películas y vídeos se pueden editar con precisión de fotogramas, al usar un software de edición de video.
fotogramétrico	que utiliza el empleo de fotografías para obtener información acerca de un objeto.	fotografía fotografía fotografía
fotogramétrico	_ es una descripción relativa a la fotogrametría, la medición y representación terrestre mediante imágenes. por ejemplo, tomar fotografías desde un satélite que luego se usan para deducir la superficie de la tierra al nivel detallado deseado.	la fotogrametría es una descripción relativa a la fotogrametría, la medición y representación terrestre mediante imágenes. por ejemplo, tomar fotografías desde un satélite que luego se usan para deducir la superficie de la tierra al nivel detallado deseado.
fotogramétrico	el término _ se refiere a métodos visuales y digitales de medición de distancias y alturas que utilizan fotografías o imágenes. estas técnicas incluyen la fotogrametría, el análisis de imágenes por satélite y otras formas de medición de la distancia basadas en imágenes. estas técnicas se utilizan en aplicaciones que van desde cartografía hasta ingeniería y construcción, aero y marítima, top	fotogrametría análisis de imágenes por satélite medición de la distancia basada en imágenes
fotogramétrico	el término _ se refiere al tipo de medición que utiliza fotogrametria, que es una disciplina que se centra en la generación de datos topográficos y cartográficos desde imágenes aéreas, terrestres o de satélite, permitiendo la obtención de una perspectiva aérea de la realidad a partir de un conjunto de fotogramas o imágenes similares tomadas normalmente desde una distancia fija y con una óptica similar. la fotogrametría	fotogrametría
funcionario	la palabra _ se refiere a una persona que trabaja para el gobierno, ya sea federal, estatal o local. _ es un término general que incluye a _ electos como políticos, así como a empleados públicos seleccionados como burócratas, administradores, técnicos y otros.	la palabra empleado público se refiere a una persona que trabaja para el gobierno, ya sea federal, estatal o local. un empleado público es un término general que incluye a políticos electos, así como a empleados públicos seleccionados como burócratas, administradores, técnicos y otros.
funcionario	_ - n. persona que desempeña un cargo administrativo o público.	- un funcionario.
funcionario	un _ es un individuo designado para desempeñar tareas gubernamentales o públicas en nombre de organizaciones u oficinas públicas.	un funcionario es un individuo designado para desempeñar tareas gubernamentales o públicas en nombre de organizaciones u oficinas públicas.
funcionario	persona encargada de las cuestiones administrativas o la gestión de una empresa. su cometido principal es tener un control exhaustivo de las tareas de oficina, documentación, archivo y correspondencia. estos trabajos suelen ser de tiempo completo.	secretaria administrativo oficina
funcionario	individuo designado por un gobierno o entidad civil para ocupar un cargo, ya sea de carácter ejecutivo, legislativo o judicial. este término se refiere a una persona contratada por una organización, estado o institución.	funcionario empleado trabajador empleado empleado empleado empleado empleado empleado empleado
gabato	gato casero	gato felino animal doméstico
gabato	eres un asistente en español y ayudas respondiendo con la mayor exactitud posible.	la definición de bolígrafo es un instrumento de escritura que utiliza tinta y tiene una punta.
gabato	término perteneciente al lenguaje coloquial usado en el argot de los deportes de argentina y chile, en particular en el fútbol. se utiliza para referirse de forma irrespetuosa a quienes juegan al fútbol y al básquetbol, dándoles el papel de niños pequeños que se divierten sin mayores aspiraciones. con un cierto toque de desprecio, el término implica faltar el respeto a lo que se considera un de	pibes pibes de la pelota pibes de la canasta
gabato	macho cabrío recién nacido	cabrito
gabato	v. _, ta. (de gabar). 1. adj. que da mucha risa, cómico, ridículo, grotesco. u. t. c. s. 2. adj. propio de dicha persona.	bufón bufonesco
garcilla	golondrina	golondrina
garcilla	no se ha proporcionado entrada.	no se ha proporcionado entrada.
garcilla	"nombre que se le da a diferentes aves del género circus. es originario de algunas partes de asia y áfrica, que fue introducida en australia. se trata  de aves de cuerpo pequeño a mediano, con forma de halcón, cola redondeada y pies, alas y cola con plumas largas que se extienden. tienen ojos grandes y pico largo y afilado.
el nombre se debe a la semejanza que tienen en su silb"	circus circus circus
garcilla	la _ (ardea minuta o sterna hirundo) es una especie de ave de la familia laridae, encontrada en toda la mayor parte de europa (donde es común y con gran distribución), norte y nordeste de áfrica (donde también es común) y en asia central (donde es rara).	ardilla golondrina golondrina común
garcilla	pájaro limícola que se alimenta de insectos, crustáceos y peces	gaviota corvina golondrina
giroscopio	un dispositivo mecánico que utiliza la propiedad de inercia intrínseca para mantener su orientación o eje de rotación en una posición constante en relación al tiempo o al espacio. por lo general, consiste en un disco giratorio masivo o una rueda libremente giratoria, alrededor de un eje en un plano fijo. la rotación de la rueda alrededor de un eje	un dispositivo mecánico que utiliza la propiedad de inercia intrínseca para mantener su orientación o eje de rotación en una posición constante en relación al tiempo o al espacio. por lo general, consiste en un disco giratorio masivo o una rueda libremente giratoria, alrededor de un eje en un plano fijo. la rotación de la rueda alrededor de un eje es mantenida por la propiedad de inercia intrínseca, lo que permite al
giroscopio	instrumento científico utilizado para medir y monitorear el movimiento y orientación de un objeto con respecto a un punto de referencia, utilizando un o dos discos que giran a alta velocidad y están equilibrados en un eje.	giroscopio giroscopio
giroscopio	un _ es un dispositivo que produce un momento de inercia al rotar sobre un eje a través de un espacio. este genera fuerzas de lorentz, lo que permite que la nave pueda mantener su orientación y estabilizarse de manera efectiva.	un giroscopio es un dispositivo que produce un momento de inercia al rotar sobre un eje a través de un espacio. este genera fuerzas de lorentz, lo que permite que la nave pueda mantener su orientación y estabilizarse de manera efectiva.
giroscopio	una fuerza centrífuga y una fuerza de precesión (o giroscópica). el _ se utiliza en los instrumentos de navegación para medir el movimiento angular del objeto, por ejemplo, para medir la inclinación, la dire	giroscopio
giroscopio	es un aparato que mide la tendencia a un objeto a mantenerse en rotación alrededor de un eje, y cuanto más rápido es la rotación, es más difícil pararla. se utiliza para guiar misiles y barcos y también para corregir la deriva de cohetes y satélites artificiales.	un giroscopio es un dispositivo que mide la tendencia de un objeto a mantenerse en rotación alrededor de un eje, y cuanto más rápido es la rotación, es más difícil pararla. se utiliza para guiar misiles y barcos y también para corregir la deriva de cohetes y satélites artificiales.
helenizante	que promueve o intenta promover ciertos conceptos relacionados con la cultura griega o que tiene como modelo al helenismo en cualquiera de sus aspectos, especialmente en la esfera social.	la definición de helenismo es un término que se refiere a la promoción o intento de promoción de ciertos conceptos relacionados con la cultura griega o que tienen como modelo al helenismo en cualquiera de sus aspectos, especialmente en la esfera social.
helenizante	"_
término o concepto que se asemeja conceptualmente o culturalmente a la historia y desarrollo del antiguo mundo heleno. no contiene derivados directos o indirectos de la palabra original."	la palabra helenismo es un término que se refiere a la historia y el desarrollo del mundo antiguo griego, sin derivados directos o indirectos de la palabra original.
helenizante	relativo a la helenización o la actitud _, proceso mediante el cual la cultura y el idioma griegos influyeron en pueblos no griegos, particularmente en asia menor, egipto y las regiones cercanas, durante los periodos arcaico, clásico y helenístico de la historia de grecia.	la helenización es el proceso mediante el cual la cultura y el idioma griegos influyeron en pueblos no griegos, particularmente en asia menor, egipto y las regiones cercanas, durante los periodos arcaico, clásico y helenístico de la historia de grecia.
helenizante	relativo o perteneciente a la helénization o helénico (de greco, griego), es decir, relativo a la helenización o el cultivo de ideas griegas	la helenización es el proceso de difusión de la cultura griega en el mundo antiguo, que se produjo a partir del siglo viii a. c. y se extendió hasta el siglo iii d. c. este proceso se dio principalmente en el mediterráneo oriental, en el que la cultura griega se extendió a través de la colonización y la expansión del imperio macedonio. la helenización se produjo a través de la difusión de la lengua griega, la adopción de la cultura griega y la ad
helenizante	el _ rey alejandro magno se adentró en la india con sus tropas en el proceso de helenización (introducción de la cultura griega).	el rey alejandro magno se adentró en la india con sus tropas en el proceso de helenización (introducción de la cultura griega).
hipogino	en la antigua grecia, un _ era una escultura griega que representa a humanos o criaturas míticas en posición semiagachada, mostrando la parte inferior del cuerpo similar a la de animales como ciervos, centauros, caballos, etc., y la parte superior creada a imagen del cuerpo humano.	la palabra kouros se refiere a una escultura griega que representa a humanos o criaturas míticas en posición semiagachada, mostrando la parte inferior del cuerpo similar a la de animales como ciervos, centauros, caballos, etc., y la parte superior creada a imagen del cuerpo humano.
hipogino	_ no existe.	no existe ninguna palabra que encaje con la definición dada.
hipogino	término no conocido.	no existe ninguna palabra en español que coincida con la definición dada.
hipogino	ὑπερ- y γυνή, ‘ser más que una mujer’) fue una figuración mitológica y literaria que fue desarrollada como contraposición a la amazona, y cuya característica principal era su género y sexualidad diferenciada.	la figura de la andrógina es una figuración mitológica y literaria que fue desarrollada como contraposición a la amazona, y cuya característica principal era su género y sexualidad diferenciada.
hipogino	problema que consiste en la escasez de estrógenos en las mujeres y en el nivel bajo de andrógenos en los hombres.	deficiencia de estrógenos deficiencia de andrógenos
incrustar	la definición del verbo encrustar es la acción y efecto de _, es decir, fijar en el interior de algo otro cuerpo más duro. esta acción implica un cierto grado de presión, que depende principalmente de la dureza y rigidez de los objetos implicados, por lo tanto se necesita un esfuerzo.	la definición del verbo encrustar es la acción y efecto de _fijar en el interior de algo otro cuerpo más duro_. esta acción implica un cierto grado de presión, que depende principalmente de la dureza y rigidez de los objetos implicados, por lo tanto se necesita un esfuerzo.
incrustar	la definición de _ es la acción de insertar una parte o pieza en algo más grande. por ejemplo, agregando joyas a la ropa, insertando una parte en una computadora o un dispositivo electrónico, o incorporando un programa en otro.	la definición de insertar es la acción de insertar una parte o pieza en algo más grande. por ejemplo, agregando joyas a la ropa, insertando una parte en una computadora o un dispositivo electrónico, o incorporando un programa en otro.
incrustar	introducir o insertar un objeto o una parte de un objeto en otro objeto o parte, con frecuencia fijándolo o recubriéndolo	introducir insertar fijar recubrir
incrustar	agregar una capa sólida a un objeto sin que se unan ambos materiales permanentemente, sino que se sostengan mutuamente sin ninguna adhesión.	pegamento colas pegamento
incrustar	un archivo binario _ es un elemento de datos inalterable e inmutable que incluye tanto el contenido léxico como el orden de una lengua natural.	un archivo binario es un elemento de datos inalterable e inmutable que incluye tanto el contenido léxico como el orden de una lengua natural.
intercadencia	la palabra _ no se encuentra en nuestro vocabulario. no hay información sobre el significado de esta palabra.	la palabra
intercadencia	la definición no debe mencionar usted la palabra original ni sus derivados directos o de familia léxica, si le interesa, de todas formas se lo indicaré.	la definición de la palabra bolígrafo es un instrumento de escritura que utiliza tinta y tiene una punta.
intercadencia	la _ es el número de veces que se repite un sonido dentro de un silencio en una escala musical dada. por ejemplo, una _ de 5 en una escala menor significa que el mismo sonido se repite 5 veces durante un silencio. esto puede afectar la forma en que se percibe la melodía y el tono general de la composición musical, ya que puede cambiar el ritmo y la melodía del sonido. la _ es una parte importante de la composición musical	nota, tono, melodía, composición musical
intercadencia	el intervalo de tiempo entre dos ciclos distintos o sucesivos es una medida de la variación de una señal, generalmente una señal de pulsación. es una magnitud importante para comprender la estabilidad de una fuente de pulsos y a veces se usa para determinar la precisión de un reloj.	el intervalo de tiempo entre dos ciclos distintos o sucesivos es una medida de la variación de una señal, generalmente una señal de pulsación. es una magnitud importante para comprender la estabilidad de una fuente de pulsos y a veces se usa para determinar la precisión de un reloj.
intercadencia	la palabra _ no tiene una definición propia en el diccionario de la rae, pero sí se puede entender como la sucesión regular de dos eventos diferentes. por ejemplo, una _ de colores es una secuencia de diferentes colores que se alternan en un ciclo repetitivo. una _ en un ritmo es una combinación de dos grupos de pulsos con una proporción fija.	la palabra secuencia no tiene una definición propia en el diccionario de la rae, pero sí se puede entender como la sucesión regular de dos eventos diferentes. por ejemplo, una secuencia de colores es una secuencia de diferentes colores que se alternan en un ciclo repetitivo. una secuencia en un ritmo es una combinación de dos grupos de pulsos con una proporción fija.
jaín	no es posible dar una definición para esta palabra, ya que no se ha proporcionado el contexto o la información completa relacionada con este término. _ es un sustantivo masculino en español, por lo que podría tener diversos significados. sin embargo, no proporciona suficiente información para determinar a qué se refiere. ¿podrías proporcionar algún contexto o información adicional sobre la palabra _? con gusto lo intentaría	lo siento, pero sin más información no puedo ayudarte.
jaín	//www.academia.edu/11615621/historia_m%c3%a9dica	historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia, historia,
jaín	no	no se ha proporcionado una definición válida.
jaín	del hebr. yíḏṓḇ (lit., venerable). adj. perteneciente o relativo a los yadíes.	yadíes
jaín	la delgada.	"- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado
- delgado"
lipotimia	la _ es un desvanecimiento o desmayo de breve duración, causado por una alteración del sistema nervioso o cardiovascular, y caracterizado generalmente por cambios abruptos en la presión arterial. es frecuentemente provocada por factores como el stress o la fatiga, entre otros.	síncope desmayo desvanecimiento
lipotimia	_ es término médico que sirve para describir desmayos, pérdida de conocimiento y otras pérdidas de conciencia, producidas generalmente por causas de tipo fisiológico. en los casos de _ producidas por traumatismos o por exposición a humo, ésta puede ser una palabra muy útil para describir a los médicos las maneras como se han producido los desvanecimientos o los desmayos.	la palabra síncope es un término médico que se utiliza para describir desmayos, pérdida de conocimiento y otras pérdidas de conciencia, generalmente causadas por factores fisiológicos. en los casos de síncopes producidos por traumatismos o por exposición a humo, esta palabra puede ser muy útil para describir a los médicos las maneras en que se han producido los desvanecimientos o los desmayos.
lipotimia	la _ o pérdida de conocimiento se considera un desvanecimiento de tipo pasajero y por lo general, no suele durar más de unos pocos minutos.  el tipo más común es el denominado _ blanca, en el que se pierde un corto periodo de conciencia y el individuo se desploma, aunque puede que aún se siga per	la pérdida de conocimiento se considera un desvanecimiento de tipo pasajero y por lo general, no suele durar más de unos pocos minutos. el tipo más común es el denominado desvanecimiento blanco, en el que se pierde un corto periodo de conciencia y el individuo se desploma, aunque puede que aún se siga percibiendo el entorno.
lipotimia	el término _ se refiere a un estado de ligero desvanecimiento en el que la persona se siente mareada y falta de fuerza en el cuerpo mientras se derrumba. esto generalmente viene acompañado de una pérdida temporal de conocimiento.	el término desmayo se refiere a un estado de ligero desvanecimiento en el que la persona se siente mareada y falta de fuerza en el cuerpo mientras se derrumba. esto generalmente viene acompañado de una pérdida temporal de conocimiento.
lipotimia	(del b. lat. lippus, cadera, y timere, temer. ♦ m. medic.) pérdida de conocimiento accidental y transitoria, originada por un cambio súbito de la temperatura o por un repentino desequilibrio entre los gastos fisiológicos y la ingestión de alimentos.	desmayo
magnolia	_ - n. 1. árbol de hoja perenne de la familia magnoliaceae, oriundo de las regiones meridionales de asia oriental, que forma troncos, ramas y arbustos de hasta 30 metros de altura con hojas alternas, lanceoladas, de bordes aserrados, de 5 a 13 cm de largo. las flores son grandes, aromáticas, blancas con un tinte rosado y se doblan al tocarlas. los fr	árbol magnolia magnolio magnoliáceo magnoliácea
magnolia	_ es una lengua derivada del inglés, que fue inventada en 2002 por los estudiantes de lingüística de la universidad de nijmegen y que es una lengua artificial.	dómicil dómicili dómicili dómicili dómicili dómicili dómicili dómicili dómicili dómicili
magnolia	el término _ se refiere a un tipo de árbol de crecimiento lento y de corteza dura oriundo de asia y américa del norte. las flores de esta familia incluyen el género _, cuyos miembros vienen a ser los árboles de flor más grandes del mundo. los árboles de _ se encuentran asociados con zonas tropicales y subtropicales, como	árbol, árbol de flor, árbol de flor más grande del mundo, árbol de flor más grande, árbol de flor más grande, árbol de flor más grande del mundo, árbol de flor más grande, árbol de flor más grande, árbol de flor más grande, árbol de flor más grande, árbol de flor más grande, árbol de flor más grande, árbol de flor más grande, árbol de flor
magnolia	una planta siempreverde, de la familia de las magnoliáceas, originaria del sureste asiático, que presenta ciclos de crecimiento anual, con flores aterciopeladas, grandes, de diversos colores, dispuestas en grandes grupos en la parte más alta del tronco y el tallo central, seguidas de frutos en forma de bayas multisemillas.	la planta siempreverde es una planta de la familia de las magnoliáceas, originaria del sureste asiático, que presenta ciclos de crecimiento anual. sus flores son aterciopeladas, grandes, de diversos colores, dispuestas en grandes grupos en la parte más alta del tronco y el tallo central. estas flores son seguidas de frutos en forma de bayas multisemillas.
magnolia	se utiliza para calificar algo grande o muy significativo.	grande significativo
manes	los manes (el plural en latín era utilizado para referirse a los muchos espíritus), las larvas (pequeñas almas con el aspecto de una persona), y las lares (espíritus individuales más poderosos). man	manes larvas lare
manes	los manes son espíritus de muertos, deidades y almas fantasmales de la mitología e historia romana. no han sido identificados como entidades concretas y sus características no han dejado un rastro claro en el lenguaje del mundo moderno. no se les tiene por dioses en el sentido tradicional, sino más bien como espíritus. aunque su uso ha disminuido considerablemente en el lenguaje moderno, aún puede observarse en términos como 'fantasma', '	fantasma, espectro, espíritu, alma, aparición, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría, fantasmagoría
manes	_) eran los espíritus de los antepasados (especialmente difuntos) en la religión romana. eran considerados responsables de proteger a la familia, especialmente en el círculo familiar, y también de la buena y mala suerte en general. los manes se consideraban como espíritus buenos, que deben ser reverenciados por aquellos vivos que dependen de ellos. sin embargo, cuando los muertos son perjudiciales	los manes son los espíritus de los antepasados en la religión romana. se les considera responsables de proteger a la familia y de la buena y mala suerte en general. los manes se consideran como espíritus buenos, que deben ser reverenciados por aquellos vivos que dependen de ellos. sin embargo, cuando los muertos son perjudiciales, se les considera como espíritus malos.
manes	en el contexto religioso romano, los manes eran los espíritus de los muertos, a los que se les rendía culto en la costumbre conocida como manía.	los manes eran los espíritus de los muertos en el contexto religioso romano. estos espíritus eran objeto de culto en la costumbre conocida como manía.
manes	en la mitología romana, son los espíritus de los antepasados fallecidos a los que se ofrecieron sacrificios y se rindió culto. se consideraban protectores y se invocaban tanto en caso de mal augurio como de buen augurio. el culto a los manes era un componente importante de los rituales de muerte y del culto a los antepasados en roma.	los manes son los espíritus de los antepasados fallecidos en la mitología romana. se les ofrecieron sacrificios y se les rindió culto. se consideraban protectores y se invocaban tanto en caso de mal augurio como de buen augurio. el culto a los manes era un componente importante de los rituales de muerte y del culto a los antepasados en roma.
meano	una expresion utilizada para mostrar interes o aprobacion por algo que otra persona ha hecho.	la expresión ¡bravo! es utilizada para mostrar interés o aprobación por algo que otra persona ha hecho. es una forma de reconocer y apreciar el esfuerzo y el logro de alguien.
meano	"_
   ,"	no existe ninguna palabra que encaje con la definición dada.
meano	mean	la palabra mean significa medio en inglés.
meano	_	la definición de bolígrafo es un instrumento de escritura que utiliza tinta y tiene una punta.
meano	el rio _ también conocido como el rio de la plata, fluye por la ciudad de mendoza hacia el este donde pasa debajo del puente san martín antes de dividirse en dos brazos a su paso por la ciudad de mendoza. actualmente el rio _ recibe aguas de una gran variedad de canales que llevan agua de los alpes y de los muchos lagos que hay en la zona occidental.	el río mendoza es un río de argentina que fluye por la ciudad de mendoza hacia el este, donde pasa debajo del puente san martín antes de dividirse en dos brazos a su paso por la ciudad de mendoza. actualmente, el río mendoza recibe aguas de una gran variedad de canales que llevan agua de los alpes y de los muchos lagos que hay en la zona occidental.
mediar	el verbo _ significa hacer de intermediario en una controversia o comunicar una proposición. término proveniente del medio latín mediāre que a su vez proviene del latín medius, que significa medio.	el verbo mediar significa hacer de intermediario en una controversia o comunicar una proposición. término proveniente del medio latín mediāre que a su vez proviene del latín medius, que significa medio.
mediar	actuar como intermediario para resolver una situación o conflict	mediador intermediario
mediar	_ es hacer algo o trabajar como mediador o mediadora (adjinero) para la resolución de una disputa entre dos partes.	la mediación es un proceso en el que una o varias personas, llamadas mediadores, intentan ayudar a dos o más partes a resolver una disputa o conflicto. los mediadores no tienen el poder de imponer una solución, sino que trabajan para ayudar a las partes a encontrar una solución que sea aceptable para ambas. la mediación es un proceso voluntario y confidencial, y las partes pueden retirarse en cualquier momento.
mediar	1. tratar de negociar o pacificar entre dos partes en conflicto.	mediación negociación pacificación
mediar	tomar parte entre dos o más partes para obtener un acuerdo	negociación acuerdo compromiso
mensualizar	el verbo _ se define como el acto de extender o hacer durar un tiempo mensual un servicio o experiencia. esta acción es común en la medida que las personas tienden a querer conservar aquellas cosas que les resultan más útiles, en esta instancia pagando por un tiempo mensual para conservarlo.	el verbo suscribir se define como el acto de extender o hacer durar un tiempo mensual un servicio o experiencia. esta acción es común en la medida que las personas tienden a querer conservar aquellas cosas que les resultan más útiles, en esta instancia pagando por un tiempo mensual para conservarlo.
mensualizar	_	la definición de bolígrafo es un instrumento de escritura que utiliza tinta y tiene una punta.
mensualizar	acción y efecto de _. acto por el cual se pasa cualquier concepto o retribución a cuotas abonables mensualmente.	la acción y efecto de un pago a cuotas mensuales es un crédito.
mensualizar	la palabra _ se refiere al proceso de dividir un pago grande en pagos más pequeños y manejables, que se pagan periódicamente durante un período de tiempo acordado.	la palabra amortización se refiere al proceso de dividir un pago grande en pagos más pequeños y manejables, que se pagan periódicamente durante un período de tiempo acordado.
mensualizar	establecer con regularidad un pago o factura durante un período de uno o varios meses	abono factura pago cuota tarifa
mesmerización	acción y efecto de mesmerizar. sometimiento de alguien a los efectos de la mirada o la presencia de otra persona	mesmerismo mesmerizar mesmerizado mesmerizante
mesmerización	_ - el proceso de inducir una relajación profunda mediante el uso de una combinación de técnicas de respiración, sonidos suaves, visualizaciones relajantes y estímulos auditivos. se utiliza para reducir el estrés, calmar la mente, reducir el dolor y promover la relajación corporal. también se utiliza como técnica curativa y para tratar algunas enfermedades.	la definición de relajación es un proceso de inducir una relajación profunda mediante la combinación de técnicas de respiración, sonidos suaves, visualizaciones relajantes y estímulos auditivos. se utiliza para reducir el estrés, calmar la mente, reducir el dolor y promover la relajación corporal. también se utiliza como técnica curativa y para tratar algunas enfermedades.
mesmerización	pérdida de la conciencia o concentración en respuesta a la influencia de una fuerza invisible o energía	la hipnosis es un estado de conciencia alterado en el que una persona pierde la conciencia o la concentración en respuesta a la influencia de una fuerza invisible o energía. este estado puede ser inducido por un hipnotizador o terapeuta, quien utiliza técnicas como la sugestión, la relajación y la concentración para llevar a la persona a un estado de trance. la hipnosis se utiliza en diversos campos, como la terapia, la investigación y el entretenimiento.
mesmerización	la _ es un proceso en el que una persona tiene el poder de influir en las creencias de otra mediante el control magnético o mental.	la sugestión es un proceso en el que una persona tiene el poder de influir en las creencias de otra mediante el control magnético o mental.
mesmerización	acción y efecto de mesmerizar. 2. f. fís. técnica hipnótica mediante la que, según su inventor, el médico alemán a. mesmer, se curaban ciertas enfermedades. 3. f. ficha o tarjeta donde un cliente de un cajero automático puede introducir un talón y retirar una cantidad de dinero en el caso de no tenerlo en	mesmerizar, mesmerismo, mesmerista, mesmerización, mesmerizador, mesmerizante, mesmerizado, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador, mesmerizador
mestizo	una persona que ha sido mezclada o que ha mestizado (que tiene una parentela mixta).	la palabra mestizo se refiere a una persona que ha sido mezclada o que ha mestizado (que tiene una parentela mixta). esta palabra tiene sus raíces en el español y se utiliza para describir a una persona que tiene una combinación de dos o más grupos étnicos o raciales.
mestizo	una persona de ascendencia mixta, comúnmente de dos etnias diferentes	mestizo mulato
mestizo	"(del español mestizaje, mezcla, y este del quichua mestis, criollo, _)
nacido del casamiento entre persona de raza distinta."	"la palabra mestizo proviene del español mestizaje, mezcla, y este del quichua mestis, criollo.

mestizo proviene del casamiento entre persona de raza distinta."
mestizo	"la palabra _ se refiere a una persona de ascendencia mixta, es decir, de padres o antepasados de dos o más etnias o razas diferentes. en esencia, se trata de una forma de racismo, ya que asume que es necesario la pureza étnica como ideal social.
por otra parte, la palabra _ es también utilizada por los judíos conversos en la época de los reyes católicos para describir su propia identidad. en cuanto a"	"la palabra mestizo se refiere a una persona de ascendencia mixta, es decir, de padres o antepasados de dos o más etnias o razas diferentes. en esencia, se trata de una forma de racismo, ya que asume que es necesario la pureza étnica como ideal social.

por otra parte, la palabra converso es también utilizada por los judíos conversos en la época de los reyes católicos para describir su propia identidad. en cuanto a"
mestizo	_ es una persona nacida de la unión de un hombre europeo y una mujer de américa latina.	la persona nacida de la unión de un hombre europeo y una mujer de américa latina se conoce como un mulato.
minuto	el _ es una unidad de medida de tiempo, que equivale a un sesentaavo de hora o a sesenta segundos. se utiliza en la mayoría de los sistemas de medida de todo el mundo para medir intervalos de tiempo. el término es de origen latino y se utiliza desde la antigüedad para medir diversas unidades de tiempo, pero no se adoptó formalmente como unidad de tiempo en los países de lengua española hasta el siglo xix.	el minuto es una unidad de medida de tiempo, que equivale a un sesentaavo de hora o a sesenta segundos. se utiliza en la mayoría de los sistemas de medida de todo el mundo para medir intervalos de tiempo. el término es de origen latino y se utiliza desde la antigüedad para medir diversas unidades de tiempo, pero no se adoptó formalmente como unidad de tiempo en los países de lengua española hasta el siglo xix.
minuto	un _ es la unidad de tiempo en el sistema métrico utilizado en todo el mundo y es el 60avo de una hora. tiene 60 segundos, y su símbolo es m.	minuto
minuto	unidad de tiempo equivalente a la 60a parte de una hora (60 min = 1 h). es una de las 24 horas del día y cuenta igual las horas en que está el sol en el cielo que las en que ya es de noche. la hora en tiempo solar puede variar un _, dependiendo de la latitud	minuto
minuto	1 (unidad de tiempo)	1 (unidad de tiempo)
minuto	el _ es el tiempo comprendido entre un golpe de campana y el siguiente, entre las doce del día (mediodía) y las doce de la noche. la idea de este _ corresponde a la medida del tiempo que se puso en vigor en los conventos de los siglos xiii y xiv, mediante el sistema de campanadas, con una en cada hora, una más larga que señalaba el comienzo de la hora y una serie de breves campanadas para señalar el tiempo transcurrido; entre ellas,	cuarto cuartillo cuartillo de hora
mochalero	el uso de esta palabra en colombia es común, por ejemplo en referencia al transporte.	el uso de esta palabra en colombia es común, por ejemplo en referencia al transporte.
mochalero	m. persona.	persona humano individuo
mochalero	el _ (certhia olivacea), conocido también como arquerillo, es una pequeña rapaz de tamaño medio perteneciente a la familia de los cerúlidos. se le encuentra a lo largo de toda la península ibérica y el sur de la misma, y se le suele observar en laderas empinadas y boscosas. el color de fondo del plumaje es principalmente canela, con una líneas transversales más oscuras o color gris	arquerillo cerúlido
mochalero	adj.	adjetivo
mochalero	noun	no se proporcionó una definición.
modisto	el _ es un creador de moda asexual y es una figura profesional.	el diseñador de moda es una figura profesional que crea diseños de ropa y accesorios para la moda.
modisto	persona de uno o varios sexos que diseña o copia ropa femenina para ser puesta en venta o utilizada por otras personas.	diseñadora de moda diseñadora de ropa diseñadora de moda femenina
modisto	'modiste') es una persona autorizada para diseñar o crear vestuario, es decir, es el diseñador de la ropa y de toda la línea de producción correspondiente a una marca.	la modista es una persona autorizada para diseñar o crear vestuario, es decir, es el diseñador de la ropa y de toda la línea de producción correspondiente a una marca.
