word	definition	predicted_words
violación	acción voluntaria de un hombre sobre una mujer sin su consentimiento, por fuerza o amenaza de fuerza, contra la naturaleza misma de la mujer	no se encontró ninguna palabra que encajen con la definición. la definición no es apropiada.
pacífico	tranquilo, estable, sin agitación	tranquilo estable sin agitación
pacífico	tranquilo, amable, sin violencia o peligro	tranquilo amenable pacido
pacífico	calmado, quieto, libre de agitación o violencia	tranquilo sereno pacido
pacífico	tranquilo, acorde, sin violencia, sin agitación, calmerado	tranquilo acorde sin violencia sin agitación calmerado
pacífico	tranquel, tranquilo, libre de perturbaciones, sin violencia o peligro	tranquilo quiet sereno
horizonte	la línea que separa el cielo de la tierra, y que se extiende hasta el infinito.	la definición no contiene palabras que se asocien con el cielo o la tierra, por lo que no se pudo encontrar la respuesta.
horizonte	la línea que separa el cielo del mar o la tierra. es un punto de referencia visual que indica el final de lo que se puede ver.	la definición no contiene palabras que se asocien con la línea que separa el cielo del mar o la tierra. por lo tanto, no se pudo encontrar la respuesta para la definición.
horizonte	la línea que separa el cielo de la tierra, o la línea que delimita la vista de lo que se encuentra más allá	no hay palabras que encajen con la definición de línea de separación en español.
horizonte	limite visible del cielo en el _, generalmente formado por la presencia de vapor de agua	la definición no contiene palabras que se asocien con el cielo, por lo que no se pudo encontrar la respuesta.
horizonte	la línea que separa el cielo de la tierra, el punto en el que se encuentran el cielo y la tierra	la definición no contiene palabras que se asocien con el cielo o la tierra, por lo que no se pudo encontrar la respuesta.
bienestar	estado de salud físico y mental en el que se siente feliz,bale, completo y libre de dificultades	bienestar euforia completitud
bienestar	estado de salud mental y físico positivo, marcado por la ausencia de enfermedades, la presencia de felicidad y satisfacción de las necesidades y deseos	la definición no contiene palabras que se asocien con el estado de salud mental o físico, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
bienestar	estado de satisfacción con el propio _ físico, mental y emocional	satisfacción compleción gratification
bienestar	estado físico o mental de satisfacción y fulfillment, generalmente relacionado con una condición de salud óptima o ausencia de enfermedades.	satisfacción fulfillment estado
bienestar	estado de completa satisfacción con el propio _ físico y mental, acompañado por una sensación de esperanza y fulfillment.	satisfacción compleción fulfillment
ciego	persona que no tiene la visión	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
ciego	persona que no tiene la visión	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
ciego	persona que no tiene la capacidad de visión	la definición no contiene palabras que se asocien con la visión, por lo que no se pudo encontrar la respuesta.
ciego	persona que no tiene la visión	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
ciego	persona que no tiene la visión, o que tiene visión muy debilitada	la definición no contiene palabras que se asocien con la visión, por lo que no se pudo encontrar la respuesta.
vitamina	sustancias que el cuerpo necesita en pequeñas cantidades para funcionar correctamente. las _ se encuentran en los alimentos y ayudan a mantener la salud. las principales _ son a, d, e, k y b.	sustancias alimentos a d e k b
vitamina	son sustancias que el cuerpo necesita en pequeñas cantidades para funcionar correctamente. no se producen por el cuerpo, por lo que deben ser tomados con la alimentación o por medio de medicamentos.	vitamina mineral medicamento
vitamina	compuestos orgánicos que el cuerpo necesita en pequeñas cantidades para funcionar correctamente. son esenciales para la salud.	vitamina mineral proteína
vitamina	compuesto orgánico que el cuerpo necesita en pequeñas cantidades para funcionar correctamente, desempeñando una función en la estructura y función de las células.	compuesto orgánico nutriente compuesto química
vitamina	sustancias que el cuerpo necesita en pequeñas cantidades para funcionar correctamente. son esenciales para la salud y el bienestar, y se encuentran en muchos alimentos.	vitamina mineral nutriente
párrafo	un grupo de oraciones que conforman una unidad de pensamiento, generalmente sobre un tema específico.	sentencia parrafo texto
párrafo	sección de texto que generalmente se centra en un punto específico, con una estructura temática y un orden lógico de ideas.	sección texto estructura
párrafo	sección de texto que generalmente se centra en un tema específico o que describe un evento particular. puede ser breve o muy prolongada.	sección texto sección de texto
párrafo	un grupo de oraciones que se basan en una idea o punto de vista, y que normalmente se escribe en un único _.	oración sentencia proposición
párrafo	un grupo de oraciones que están relacionadas con un tema específico y que están organizados en un orden lógico	sentencia parrafo texto
aparentemente	que parece ser cierto, pero que no lo es de forma evidente o comprobada	aparente semblante
aparentemente	que parece ser cierto, pero no lo es en realidad	illusorio ficticio miedo
aparentemente	looks like, appears to be. it is used to describe something that is not necessarily true, but that seems to be true based on appearance or circumstances.	bolígrafo pluma estilográfica
aparentemente	que parece ser cierto, pero no lo es necesariamente	aparente semblante
aparentemente	como si fuese, pero que no sea necesariamente cierto o verdadero	hipótesis
condena	sentencia de juez que establece la pena por un delito, generalmente en un juicio	la definición no contiene palabras que se asocien con la sentencia de juez, por lo que no se pudo encontrar la respuesta.
condena	estado de ser totalmente despreciado, rechazado o abortado. es una feeling de rechazo, odio o desgusto.	desprecio odio desgusto
condena	estado de ser objeto de una sanción o medida correctiva, generalmente por el cumplimiento de una norma o ley, o por comportamiento incorrecto.	sancionado castigado punido
condena	estado de ser marcado como inaceptable, intolerable o contrario a las normas	indecente intolerable inappropriate
condena	estado de ser completamente incapacitado, de no poder realizar ninguna acción o movimiento	la definición no contiene palabras que se asocien con la incapacidad, por lo que no se pudo encontrar la respuesta.
lección	proceso de enseñanza en el que se transfiere conocimiento, habilidades y attitudes a los estudiantes	educación aprendizaje instrucción
lección	proceso de enseñanza de una materia por parte de un profesor, en el que se explica el contenido de un curso de estudio.	docencia ensino aprendizaje
lección	proceso de educación en un grupo de estudiantes, generalmente en un contexto académico	educación aprendizaje inscripción
lección	proceso de enseñanza donde se imparte conocimiento de un tópico, generalmente de forma presencial y por parte de un profesor	educación aprendizaje docencia
lección	el proceso de enseñar a alguien un conjunto de conocimientos o habilidades, generalmente en el ámbito educativo	instrucción educación aprendizaje
detención	estado en el que se detenge la acción o el movimiento de alguien o algo	parado detenido estático
detención	el acto de detener alguien por la violación de una ley o regla	no se encontró ninguna palabra que encajen con la definición en el texto.
detención	estado de incapacidad de movimiento voluntario por parte de la persona detenida por las autoridades. es un paso previo a la juicio.	la definición no contiene palabras que se asocien con la incapacidad de movimiento voluntario por parte de la persona detenida por las autoridades. no se encontró ninguna palabra que encajen con la definición.
detención	el acto de arrestar o aprehender a alguien por delito o violación de la ley.	arrestación aprensión
detención	estado en el que se suspende la libre movilidad de una persona por una causa legal o por orden de una autoridad.	detención prisión captación
camisa	prenda de vestir que se coloca sobre el cuerpo, generalmente en el torso, y que se usa para cubrir el pecho y el abdomen.	prenda casaca guante
camisa	prenda de vestir superior que se coloca sobre el cuerpo, generalmente de tejido ligero y generalmente con sleeves	vestid casaca manto
camisa	prenda de vestir que se coloca sobre el cuerpo y que se utiliza normalmente para cubrir el torso	casaca manto suelo
camisa	prenda de vestir superior que se coloca encima de la cabeza, generalmente fabricada de tejido ligero y con botones en el cuello.	casaca manto sombrero
camisa	prenda de vestir de género femenino que se lleva encima del cuerpo, generalmente de fabricación ligera y generalmente con el cuello abierto.	prenda vestido femenino
tragedia	evento desafortunado que causa dolor, sufrimiento o muerte de los personajes	no hay palabras que encajen con la definición de evento desafortunado en español.
tragedia	evento que causa dolor, sufrimiento o muerte de un personaje principal	no hay palabras que encajen con la definición de evento que causa dolor, sufrimiento o muerte de un personaje principal.
tragedia	evento que causa dolor, sufrimiento o mal suerte, generalmente a causa de un error o mal happenings	 dolor sufrimiento mal suerte
tragedia	evento grave que causa dolor, tristeza o pérdida	catastrofa desastre crisis
tragedia	evento fortuito que causa mucho dolor, pérdida o sufrimiento	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se asocian con eventos fortuitos.
aspiración	el movimiento de aire hacia el interior de la garganta, generado por la expansión de los músculos de la fuerza de los breathed	inspiration
aspiración	el movimiento de aire hacia el pecho por el nozzle	la definición no contiene palabras que se asocien con el movimiento de aire por el nozle, por lo que no se pudo encontrar la respuesta.
aspiración	exhalación de aire con fuerza, generalmente causada por la contracción de los músculos del cuello o la garganta.	espirado exhalación soplido
aspiración	el acto de tomar aire por la nariz, generalmente de manera involuntary en respuesta a un estímulo	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se asocian con el acto de tomar aire por la nariz.
aspiración	el movimiento de aire hacia el interior de los órganos respiratorios	no se encontraron palabras que encajen con la definición de movimiento de aire hacia el interior de los órganos respiratorios.
japonés	perteneciente a la cultura, el idioma o la población de japón	la definición no contiene palabras que estén relacionadas con la cultura, el idioma o la población de japón, por lo que no se pudo encontrar la respuesta.
japonés	que pertenece al pueblo _, que es un grupo étnico que reside principalmente en japón	la definición no contiene palabras que se asocien con el pueblo de los japoneses, por lo que no se pudo encontrar la respuesta.
japonés	lenguaje que se habla en japón, es una lengua de la familia lingüística sino-japonesa.	japones
japonés	perteneciente a la nación de japón, ubicada en el este de asia	la definición no contiene palabras que se asocien con el país de japón, por lo que no se pudo encontrar la respuesta.
japonés	perteneciente a japón, ubicado en el sureste del mar del sur	la definición no contiene palabras que se asocien con el país de japón, por lo que no se pudo encontrar la respuesta.
transformar	cambiar la forma, el aspecto o la estructura de algo, generalmente por medio de una operación o proceso	transformar moldar manipular
transformar	modificar o cambiar la estructura, la forma o las propiedades de algo de una manera que no sea reversible	transformar alterar manipular
transformar	cambiar la forma o estructura de algo de una manera que no se puede reusar el elemento original	transformar manipular alterar
transformar	cambiar la estructura o forma de algo, generalmente con el fin de hacerlo más fácil de entender o utilizar	transformar modifocar manipular
transformar	cambiar radicalmente la forma, el estado o las características de algo	transformar moderar alterar
alternativa	opción o camino diferente del seguido por la mayoría, que permite alcanzar el mismo objetivo.	viajera lateral curva
alternativa	opción que se toma en lugar de otra, generalmente por razones de preferencia o unavailableidad de la primera	alternativa opcion elección
alternativa	otro camino, método, solución o objeto que se utiliza en lugar de otro, generalmente por razones de preferencia, disponibilidad o facilidad de uso	la definición no contiene palabras que se ajusten a la definición, por lo que no se pudo encontrar la respuesta.
alternativa	opción que se presenta en lugar de otra, generalmente por igual de calidad o precio	alternativa opcion opción
alternativa	opción o solución que se presenta en lugar de la primera, generalmente por ser más favorable o accesible	alternativa opcion elección
comparación	proceso de evaluación de dos o más objetos para determinar su similitud, diferencia o orden	comparación evaluación clasificación
comparación	proceso de evaluación de dos o más objetos, elementos o conceptos para determinar su similitud o diferencia	comparación evaluación distancia
comparación	proceso de evaluar dos o más objetos para determinar su similitud o diferencia	no se encontraron palabras que encajen con la definición de proceso de evaluación de similitud.
comparación	proceso de evaluación de dos o más objetos para determinar su relación, igualdad o diferencia	comparación evaluación distancia
comparación	proceso de evaluación de dos o más objetos para determinar su similitud, diferencias o grado de correspondencia	comparación evaluación similaridad
tve	locativo de televisión. syn. a la televisión.	la definición no se ajusta a la realidad, por lo que no se pudo encontrar la palabra que se busca.
tve	significa el  televisión en español. no se utiliza como verbo.	la definición no se ajusta a la realidad, ya que no se refiere a la televisión. no hay palabras en español que coincidan con la definición.
tve	terrestre virtual, representación digital de un espacio físico en tiempo real.	no se encontraron palabras que encajen con la definición de espacio virtual.
tve	acrónimo de technological video entertainment, un término coloquial en inglés que se utiliza para describir el contenido multimedia digital de bajo precio que se publica en línea	la definición no contiene palabras que se asocien con el contenido multimedia digital, por lo que no se pudo encontrar la respuesta.
tve	termín coloquial que se utiliza en argentina para referirse a la televisión	la definición no contiene palabras que se asocien con la televisión, por lo que no se pudo encontrar la respuesta.
rodeado	envolcado, _ por algo, que dificulta la visión o el desplazamiento.	la definición no contiene palabras que se refaran a la visión o el desplazamiento, por lo que no se pudo encontrar la palabra adecuada para la definición.
rodeado	situado a los cuatro lados de algo	circumscribeda
rodeado	que se encuentra en un estado de confusión o incertidumbre, especialmente por causa de la presencia de múltiples factores o condiciones	confundido indeciso incertante
rodeado	estar _ de agua, estar _ por un líquido	saturado mergado
rodeado	que está _ de algo	adjunto vinculado conectado
sustituir	intercambiar uno por otro, reemplazar	intercambiar sustituir
sustituir	cambiar el lugar o posición de algo con otro objeto, placinglo en el mismo punto desde donde se partió	mover trasladar situar
sustituir	intercambiar uno por otro, cambiar por otro, reemplazar	intercambiar cambiar remplazar
sustituir	reemplazar algo por otra cosa, generalmente de manera voluntaria o sustitutiva	sustituir cambiar remplazar
sustituir	sacar de su lugar, desplazar o mover (algo) a otro lugar	extraer mover transportar
masivo	gran, extenso, detallado o complejo, generalmente en cosas que requieren una amplia extensión de espacio o tiempo	extenso gigante mamantativo macropeso
masivo	enorme, extenso, con gran tamaño o cantidad, generalmente de forma poco equilibrada.	enorme extenso gigante
masivo	enorme, grande, extensos, vasto o numeroso	enorme grande extenso vastado numeroso
masivo	un grupo de cosas que es muy numeroso, generalmente más de lo que se puede manejar o controlar fácilmente	numeroso vastado enorme
masivo	enorme, intenso, vieler, zahlgado, extenso	enorme intenso numeroso zahlgado extenso
favorecer	estado de intenso calor, generalmente con humedad moderada, que produce la sensación de calor en el cuerpo human	caliente
favorecer	estado de alta temperatura, generalmente por encima de 100 °c.	caliente
favorecer	estado en el que un líquido alcanza su punto de ebulción, volviendo a evaporar rápidamente	ebulción
favorecer	causa de alegría, satisfacción o furtherance de algo	alegría satisfacción propio
favorecer	estado en que un líquido se convierte en gas por encima de su punto de ebulción	vaporización
desgracia	feeling de desconfianza, desprecio o rechazo hacia alguien o algo	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se podrían asociar con el feeling de desconfianza, desprecio o rechazo.
desgracia	estado de contrario de favor, de aversion o de desgusto	antipatía desprecio hostilidad
desgracia	feeling de desgusto, desconfianza o rechazo hacia alguien o algo	no hay palabras que encajen con la definición de feeling de desgusto, desconfianza o rechazo hacia alguien o algo en español.
desgracia	feeling de disdain o desgusto por alguien o algo	no hay palabras que encajen con la definición de feeling de disdain o desgusto por alguien o algo en español.
desgracia	estado de desgusto, rechazo o mal gusto por alguien o algo	no hay palabras que encajen con la definición de estado de desgusto en español.
privilegio	situación de ventaja o preferential con respecto a otros, confers un mayor poder, riqueza o facilidad en la realización de acciones.	favorable propio afavorable
privilegio	situación en la que alguien o algo tiene un tratamiento especial y exclusivo con respecto a otros	preferencial distinta particular
privilegio	vantage, condición de ser tratado con preferentialidad con respecto a los demás	la definición no contiene palabras que se asocien con la condición de ser tratado con preferentialidad, por lo que no se pudo encontrar la respuesta.
privilegio	estado de estar dispuesto a recibir favores o beneficios que no se ofrecen a la mayoría	favores beneficios
privilegio	beneficio, ventaja o immunity que se concede a alguien sobre otros, generalmente por razón de su posición, riqueza o estatus	la definición no contiene palabras que se asocien con el concepto de beneficio, por lo que no se pudo encontrar la respuesta para la solicitud.
participante	persona que se involucra en un acción o actividad, generalmente de forma voluntaria	participante volonteer ac involved
participante	persona que se involucra en un evento, acción o actividad, generalmente de manera voluntaria.	participante ingresado volvenido
participante	persona que se incluye en un grupo o acción, desempeñando un papel activo en el proceso	miembro parcial compartido
participante	una persona que se implica en un evento, actividad o discussion, o que muestra interés en el mismo	participante implicado interesado
participante	persona que se involucra o se incorpora en un evento o actividad, generalmente como miembro de un grupo o equipo.	participante miembro integrante
voluntario	persona que colabora con su tiempo libre, sin recibir remuneración, para contribuir a la benefited de la comunidad.	voluntario colaborador
voluntario	persona que participa activamente en actividades beneficias sin recibir remuneración	no se encontraron palabras que encajen con la definición en el texto.
voluntario	persona que colabora gratuitamente en actividades beneficas para la comunidad o un grupo de personas	voluntario caritativo
voluntario	persona que participa activamente en eventos o actividades sin recibir remuneración, por lo general con el fin de ayudar a otros	voluntario altruista benevolente
voluntario	persona que colabora gratuitamente en una organización sin fines de lucro o actividad comunitaria por amor a la causa	voluntario colaborador
ciertamente	con certeza, con total probabilidad de ser cierto	certo segurado confirmado
ciertamente	con certeza, de manera segura, sin duda	bolígrafo pluma estilográfica
ciertamente	con certeza, sin duda, de manera segura	bolígrafo pluma estilográfica
ciertamente	con seguridad, con total certeza	certo seguro infenso
ciertamente	con toda seguridad, sin duda, sin ningún tipo de duda	certo segurado íntegro
sano	que está en buen estado de salud, libre de enfermedades o lesiones, o que sea válido y funcional	saludable vigoroso fuerte funcional
sano	en buen estado de salud, libre de enfermedades o lesiones, fuerte y vigoroso.	 saludable fortalecido vital
sano	en buen estado físico, libre de enfermedades o lesiones	saludable vigoroso fuerte
sano	en buena salud, libre de enfermedades	 saludable vital fortuna
sano	que está en buen estado físico, libre de enfermedades o lesiones	saludable vigoroso fuerte
contaminación	modificación del estado de pureridad de un medio, generalmente por la presencia de sustancias químicas o por actividades humanas.	depuración purificación
contaminación	estado en el que un objeto se vuelve irrespetuoso de su forma original, ya sea por la presencia de sustancias extranas o por el mal trato	la definición no contiene palabras que se asocien con el mal trato de un objeto, por lo que no se pudo encontrar la respuesta.
contaminación	estado en el que un objeto se vuelve archipelago de sustancias o elementos no deseados, generalmente por el efecto de una actividad humana	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se podrían usar en español.
contaminación	estado de no limpieza de un lugar o objeto, caused por la presencia de sustancias dañinas o no deseadas.	sucio meso suido
contaminación	estado en el que un objeto recibe la presencia de sustancias indeseables, que puede afectar negativamente su calidad o funcionalidad	contaviado cortado malogrado
íntimo	que se refiere a un tiempo o espacio que es muy cercano, casi en el mismo momento o lugar que el objeto al que se refiere	immediato actual presente
íntimo	ser o actuar como si fuese otra persona, generalmente con el fin de engañar o divertir	imposter fraud falso
íntimo	que implica un conocimiento particularmente profundo de alguien o algo	experto íntimo profundo
íntimo	que impulsa con rapidez, fuerza y velocidad	rapido rápidamente swift
íntimo	que causa sentimientos de terror, miedo o disgusto en alguien	no hay palabras que encajen con la definición de que causa sentimientos de terror, miedo o disgusto en alguien.
terrestre	que pertenece a la tierra, que no es celestial	terrestre
terrestre	que se refiere a cosas que están en la tierra o en el suelo	terrestre
terrestre	que pertenece a la tierra, natural de la tierra o relacionado con ella	terrestre
terrestre	que pertenece a la tierra, que no es celestial	terrestre
terrestre	que pertenece a la tierra, que no es de origen celestial	terrestre
elevar	mover hacia arriba, aumentar, ascender	alzar elevar subir
elevar	heightar, levantar o alzar (algo) por encima de un punto de referencia	alzar elevar subir
elevar	 heightar, levantar o mover arriba de un punto de origen	alzar elevar subir
elevar	 heightar, subir o mover arriba	alzar elevar subir
elevar	subir, levantar o mover hacia arriba un objeto o alguien	elevar subir alzar
ligeramente	en pequeña medida, de manera poco significativa, _	miniscula menuda pequeña
ligeramente	en poco grado, _, de manera minima, apenas.	débil fraco désimo
ligeramente	en poco grado, casi no observable, casi no perceptible.	subliminar
ligeramente	en poco grado, por un margen ínfimo	margen incómodo
ligeramente	en una cantidad muy pequeña, casi impercebible, de algo	minima micros infinita
humedad	cantidad de agua en el aire, en el suelo o en los organismos	no se encontraron palabras que encajen con la definición de cantidad de agua.
humedad	cantidad de agua en el aire, suelo o objetos. es una propiedad del aire, de los materiales y de los organismos. la _ del aire se mide en porcentaje de la cantidad de agua que puede absorber un aire específico.	humedad
humedad	estado de _ en el aire, suelo o objetos. es una propiedad de la materia que afecta su capacidad para absorber agua.	la definición no contiene palabras que se asocien con el estado de la materia, por lo que no se pudo encontrar la palabra adecuada para la definición.
humedad	el porcentaje de agua en el aire, suelo o objetos	no hay palabras que encajen con la definición de porcentaje de agua en el español.
humedad	cantidad de agua en el aire o en un sólido. es una propiedad del aire que determina su capacidad para absorber agua.	la definición no contiene palabras que se asocian con la cantidad de agua en el aire o en un sólido, por lo que no se pudo encontrar la palabra adecuada para la definición.
inconveniente	que causa molestias, dificultades o _. que no se ajusta a las necesidades, deseos o capacidades.	incomodo difícil inestable
inconveniente	que no es posible de realizar, ejecutar o lograr	Definición no conocida.
inconveniente	no geeignet, arbitrario, inoportuno, poco adecuado	la definición no se ajusta a la palabra inoportuno. la palabra inoportuno no se ajusta a la definición.
inconveniente	que no es posible realizar, ejecutar o ser realizado	Definición no conocida.
inconveniente	que no se puede realizar, alcanzar o implementar por razones que sean muy grandes o irresistibles	imposible incapaz inestable
queso	alimento de origen lácteo, elaborado de la curtido de la leche con sal y otros aditivos.	queso
queso	alimento de origen lacteado que se elaboraba a partir de la leche de las vacas, generalmente por medio de adición de sal, calor y microbiología	no se encontraron palabras que encajen con la definición de alimento de origen lacteado.
queso	alimento sólido de origen lácteo, generalmente realizado con leche de vacuno, que se presenta en bloque, generalmente de color amarillo o blanco.	queso leche alimento
queso	alimento sólido de origen lácteo, elaborado de la curdición de la leche con ácido cítrico o con un proceso similar. es típico de la cocina española.	queso
queso	forma de alimentación elaborada a partir de la curds de la leche por medio de un proceso de maduración. es un producto de la transformación de la leche en curd por medio de la adición de un ácido.	curdo
grano	partícula sólida que se deriva de la semilla de las plantas. es generalmente alargada, redonda y de color blanco.	semilla
grano	partícula vegetal constituida por el endoplasma de un cereal, leguminoso o fruto, que se utiliza como alimento.	semilla
grano	partícula vegetal de pequeño tamaño que se forma en el interior de la planta	la definición no contiene palabras que se asocien con las partículas vegetales, por lo que no se pudo encontrar la respuesta.
grano	partícula vegetal seca, generalmente redonda, formada por la concentración de almidones en el interior de una planta. es una unidad de peso y medida de masa.	la definición no contiene palabras que se asocien con el peso o la medida de masa, por lo que no se pudo encontrar la palabra adecuada para la definición.
grano	partícula sólida que se forma en el interior de las semillas y que se utiliza como alimento	no se encontraron palabras que encajen con la definición de semilla.
autobús	veículo público que transporta pasajeros en el urbanizado	no se encontraron palabras que encajen con la definición de vehículo público en español.
autobús	veículo de movilidad urbana con una capacidad de carga y pasajeros mayor que el carro particular, pero más pequeño que un camión.	camión car veículo
autobús	veículo público de pasajeros que circula por las calles, generalmente en las ciudades. es un transporte urbano común.	auto camioneta bus tranvía
autobús	veículo de transporte colectivo que circula por calles urbanas para transportar viajeros	no se encontraron palabras que encajen con la definición de vehículo de transporte colectivo que circula por calles urbanas para transportar viajeros.
autobús	veículo público que transporta viajeros por las calles, generalmente en ciudades.	no se encontraron palabras que encajen con la definición de vehículo público en el texto.
medalla	objeto que se concede como premio por el logro de unacertaines metas o por encima de las normas.	premio incentivo compensación
medalla	elemento circular de metal que se concede como premio por una vez, generalmente en acontecimientos deportivos	no se encontraron palabras que encajen con la definición de premio.
medalla	objeto circular de metal que se concede como premio o distinción por achievement o por el logro de objetivos	no hay palabras que encajen con la definición de instrumento de escritura que no estén en el diccionario.
medalla	objecto circular o rectangular que se concede como premio o distinción por el logro de un objetivo o por una acción especial	medalla placa trophy
medalla	objeto circular que se concede como reconocimiento de una acción o logro, generalmente en el campo de la competencia deportiva.	medalla
ola	movimiento de agua sobre el superficie que surge por la acción del viento o por la presión del agua misma	fluido corriente vapor
ola	movimiento ondulatorio de la superficie del agua causado por las ondas	la definición no contiene palabras que se asocien con el movimiento de agua, por lo que no se pudo encontrar la palabra adecuada para la definición.
ola	movimiento de agua en el mar que se caracteriza por su altura, velocidad y periodo	la definición no contiene palabras que se asocien con el movimiento de agua en el mar, por lo que no se pudo encontrar la respuesta.
ola	movimiento de agua que se eleva y se precipita sobre la superficie de un lago, mar, o río.	tormenta tempesta viento
ola	movimiento de agua que se genera en el mar por el viento o por la acción del desplazamiento de agua de un barco	la definición no contiene palabras que se asocien con el movimiento de agua en el mar, por lo que no se pudo encontrar la respuesta.
tristeza	sentimiento negativo que se caracteriza por el malestar, la falta de satisfacción y la _	la definición no contiene palabras que se asocien con el malestar o la falta de satisfacción, por lo que no se pudo encontrar la respuesta.
tristeza	estado emocional de malestar, generalmente acompañado de dolor, anhedonia o irritación	depresión melancolía
tristeza	emocion por el mal, la _ o la causa de dicha emoción	la definición no contiene palabras que se asocien con emociones por el mal, por lo que no se pudo encontrar la respuesta.
tristeza	feelings de malestar, descepción, dolor o mal humor	no hay palabras que encajen con la definición de sentimentos de malestar.
tristeza	sentimento negativo que se caracteriza por la maldad, la incertidumbre y la _	la definición no contiene palabras que se asocien con el sentimiento negativo de la maldad, la incertidumbre y la tristeza. por lo tanto, no se pudo encontrar la respuesta para la solicitud.
lado	el límite o frontera de un objeto o superficie.	borde
lado	una de las dos caras de un objeto	cara superficie
lado	una de las dos superficies que limitan un objeto	superficie
lado	una superficie de un objeto que se enfrenta a un punto o dirección específica	superficie frontera borde
lado	_ de un objeto, superficie que lo delimita o lo divide en dos	borde frontera limit
delicado	objectas que requieren un cuidado especial en su preparación o que son muy _ de manejar.	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
delicado	es una palabra que describe algo que es muy ligero, suave o ligero de manejar, generalmente por su suaveza o delicadeza	ligero suave delicado
delicado	que exige atención, cuidado y tiempo en la preparación por parte de un experto, generalmente por su alto precio o calidad	meticuloso diligido cuido
delicado	se refiere a algo que es muy ligero, fine y que requiere atención o cuidado. es sinónimo de ligero, sutil, ligero	fino delicado delicate
delicado	subido, elegante, amoroso, que inspira admiración por su belleza o calidad	bello elegante amoroso
vergüenza	feeling de malestar, incertidumbre o culpabilidad por el comportamiento o las acciones de uno mismo	no hay palabras que encajen con la definición de sentido de malestar en español.
vergüenza	feeling de culpa o malestar por el comportamiento o por el resultado de las acciones de alguien, generalmente por algo que se considera incorrecto o inapropiado	la definición no contiene palabras que se ajusten con el significado de la palabra culpa. no se encontró ninguna palabra que encajara con la definición.
vergüenza	estado de malestar físico o mental por la percepción del propio mal desempeño o comportamiento, acompañado de una sensación de culpa o aversión por el mismo	la definición no contiene palabras que se asocien con el malestar mental, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
vergüenza	feeling de incomodidad, culpa o aversión por el comportamiento, el aspecto o las acciones de uno mismo	castigo cascarón penal
vergüenza	feeling de incomodidad, desconfianza o aversión hacia oneself por el comportamiento de alguien o por el propio desempeño	desprecio indiferencia castigo
opuesto	que se ubica en el lado _ de un punto de referencia o de un objeto	lateral izquierdo derecho
opuesto	que se ubica en el lado _ de un punto de referencia, con respecto a un objeto o dirección	lateral izquierdo derecho
opuesto	que se ubica en el lado _ de un punto de referencia o que se opone a algo.	lateral opuesto
opuesto	que se ubica en el lado _ de un punto de referencia o de un objeto	lateral izquierdo derecho
opuesto	que se ubica en el lado _ de un punto de referencia, con respecto a un objeto o dirección.	lateral izquierdo derecho
fibra	partícula lineal de textura fina, que se encuentra en las plantas y algunos animales, y que se utiliza como material de construcción o de unión.	partícula linea texture planta
fibra	partícula de material vegetal que se extiende en largos filamentos, de colores variable, y que se utiliza en la fabricación de tejidos.	fibra lana seda
fibra	strata de tejido constituida por células alargadas y llenas de agua, que se ubica en el interior de las plantas.	tejido strata célula
fibra	partícula de material vegetal de estructura lineal, generalmente fin, que se estudia en botánica	la definición no contiene palabras que se asocien con el material vegetal, por lo que no se pudo encontrar la respuesta.
fibra	strands de material plantístico de composición fibrosa que se encuentran en la estructura de las plantas con alto contenido en celulosa	la definición no contiene palabras que se asocien con el material vegetal, por lo que no se pudo encontrar la respuesta.
infinito	no limitado en tamaño, cantidad o extensión. es un concepto que se refiere a una cantidad o tamaño que no tiene límite	infinito unlimited extenso
infinito	no limitado en espacio o tiempo, immeasurable	infinito
infinito	no limitado en número de elementos, extendido hasta el punto de ser imperceptible	infinito
infinito	no limitado en tamaño o cantidad,无限	infinito
infinito	no limitado en tamaño, cantidad o extensión. más allá de cualquier límite finito.	infinito
socialismo	un conjunto de políticas y prácticas que abogan por la creación de un sociedad donde el gobierno social elimina la explotación de las clases trabajadoras y distribuye la propiedad de los medios de producción entre el pueblo	la definición no contiene palabras que se asocien con el tema de las políticas sociales, por lo que no se pudo encontrar la palabra que encaja con la definición.
socialismo	doctrina política que argumenta por el _, un sistema político en el cual el estado desempeña un papel importante en la regulación de la economía para asegurar la igualdad de oportunidades y la justicia social.	socialismo
socialismo	doctrina político basada en el principio de la igualdad de los individuos y el reparto de la propiedad de los medios de producción. busca la creación de una sociedad sin clases sociales, donde el poder político sea ejercido por el pueblo através de la representación democratic	bolígrafo pluma estilográfica
