word	definition	predicted_words
criticar	manifestar desaprobación o desacuerdo con algo o alguien de manera abierta y con base en juicios objetivos.	censurar condenar reprochar criticar denunciar
criticar	dar opiniones desfavorables sobre algo, especialmente sobre la obra de alguien de manera pública	criticar desacreditar desaprobar
colonial	relacionada con la construcción o gobierno de una colonia, especialmente una poderosa y paternalista	colonial imperial
colonial	sistema de gobierno en el que una nación o país está dominada por otro, bajo control político y económico externo	colonia protectorado dominio sucursal satrapía
colonial	relativo a un período histórico en que un territorio es gobernado por una potencia extranjera	colonia colonial dominación ocupación
colonial	relacionado con la ocupación y dominio de un país o región por parte de una potencia extranjera	colonia imperialismo dominación ocupación hegemonía
colonial	sistema o período de gobierno de un país o región por parte de una potencia extranjera	colonialismo imperialismo dominación
básicamente	de una manera aproximada, sin entrar en detalles minuciosos ni consideraciones adicionales.	aproximadamente alrededor cerca
básicamente	de manera fundamental o esencial, indicando que algo es loprincipal o lo más importante	principalmente fundamentalmente esencialmente
básicamente	considerando los aspectos fundamentales o esenciales de algo, sin entrar en detalles secundarios	esencial fundamental principal
básicamente	de manera que se llega al objetivo o esencial de algo, sin detalles adicionales	directamente enfáticamente concretamente precisamente exactamente
básicamente	con objeto de describir las características o elementos principales.	resumen descripción caracterización
filme	imagen o secuencia de imágenes fijas o en movimiento, capturadas con una cámara	fotografía imagen video cine película fotograma
filme	obra cinematográfica, resultado de la grabación de una secuencia de imágenes en movimiento	película cine película de cine película de video película de animación película de televisión película de videojuego cinta de video video cineasta película cineasta película de animación película de videojuego cinta de video video cine película de televisión
filme	representación visual continua de una historia y sus personajes a través de imágenes y sonido	película serie anime cine telefilme
filme	producción cinematográfica de ficción o documental visual, editada a partir de secuencias filmadas	película cine documental película de ficción película documental
filme	producción audiovisual de ficción o documental realizada con imagen en movimiento, generalmente con sonido	película cine video documental película cortometraje
adquirido	poseedor de algo obtenido a través del esfuerzo o la experiencia ganada a lo largo del tiempo	experto experimentado habilidoso perito profundo
adquirido	propiedad o condición que una persona o cosa ha conseguido a través de un proceso o acción	logro, logro, mérito, mérito, logro, conquista, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro, logro,
adquirido	que ha resultado de una acción o evento, obtenido a través de la experiencia o la influencia de factores externos	consecuencia resultado efecto fruto producto
adquirido	consiguido o obtenido, por cualquier medio, tras una acción o esfuerzo voluntario.	obtenido adquirido logrado conseguido obtenido adquirido logrado
adquirido	posesión o característica _ a lo largo del tiempo a través de experiencia o aprendizaje	experiencia habilidad conocimiento destreza aptitud
dorado	metálico de color amarillento brillante y tierno, como el sol poniente sobre un río	amarillo dorado aurate
dorado	meta que se valora por su riqueza y valor simbólico, a menudo alcanzada a través del esfuerzo y la dedicación	objetivo meta logro logro premio recompensa logro xito
dorado	de color amarillo intenso, como el de la luz del sol en un cielo despejado al atardecer	amarillo dorado naranja ocre ocre amarillo topacio amarillento
dorado	de color amarillo brillante, resultado de una capa resistente y resplandeciente de aceite o óxido que se forma en la superficie	brillo aceitado brillante aceituna bronceado
dorado	material o color brillante y luciente, con una apariencia de riqueza y opulencia	oro oro puro oro macizo oro de ley oro de 24 quilates
densidad	grado de compactación de la materia en un volumen determinado, relacionado con su masa y tamaño.	densidad
densidad	cantidad de masa por unidad de volumen en un objeto o sustancia, indicando su compactación.	densidad peso masa
densidad	masa o cantidad de sustancia comprimida en un volumen determinado	masa densidad volumen pulpa
densidad	grado de consistencia en la distribución espacial de partículas o elementos en un volumen determinado	densidad concentración homogeneidad
densidad	proporción de masa de un objeto con respecto a su volumen o medida de espesor o compactación	densidad
cuartel	lugar grande que se utiliza como residencia o centro de alistamiento para soldados	cuartel, cuartel general, cuartel generalísimo, cuartel generalísimo de la nación, cuartel generalísimo de la nación de méxico, cuartel generalísimo de la nación de méxico, cuartel generalísimo de la nación de méxico, cuartel generalísimo de la nación de méxico, cuartel generalísimo de la nación de méxico, cuartel generalísimo de la nación de méxico, cuartel generalísimo
cuartel	instalación militar para el alojamiento y la instrucción de tropas en formación	cuartel cuartel general acuartelamiento cuartel general cuartel de instrucción
cuartel	edificio destinado a albergar tropas o personal militar en un centro urbano	cuartel cuartel general cuartel general de un ejército cuartel de policía cuartel de bomberos
cuartel	edificio militar de estilo o arquitectura característica que alberga unidades militares	cuartel fortaleza cuartel general fortín cuartel general cuartelillo
cuartel	edificio utilizado para albergar tropas militares en un lugar de estancia temporal	cuartel cuartel general cuartel generalísimo cuartelillo cuartelillo general
cuento	breve historia o relato de ficción a menudo con un tema o moral	cuento historia relato novela corta anecdotas
cuento	breve narración ficticia escrita que puede incluir elementos de fantasía y emociones	cuento novela relato historia narrativa
cuento	relato breve de ficción que se caracteriza por una estructura simple y un enfoque en la descripción de personajes y emociones.	cuento relato corto novela corta historia anecdotario
cuento	relato breve de fantasía o ficción, que puede variar desde un contenido enigmático hasta una historia con moraleja	cuento fábula parábola allegoría novela corta historia corta
cuento	relato breve que se le cuenta a alguien, generalmente con la intención de entretener o ilustrar un punto.	anecdotas historia cuento relato historia corta anecdota
prenda	artículo de vestir que se coloca para cubrir o proteger alguna parte del cuerpo	camisa, camiseta, camisón, camisón de dormir, camisón de noche, camisón de seda, camisón de encaje, camisón de noche de encaje, camisón de seda de encaje, camisón de seda de noche, camisón de encaje de noche, camisón de encaje de seda, camisón de seda, camisón, camisón de dormir
prenda	 artículo de vestimenta colocado para cubrir o adornar el cuerpo para ser visto por otros	camisa camiseta vestido traje abrigo chaqueta corbata gorra zapatos
prenda	objeto que se lleva o se pone sobre el cuerpo para cubrir o proteger una parte del cuerpo	camiseta, camisón, chaleco, chale, abrigo, chaqueta, jersey, guantes, gorro, sombrero, gorra, bufanda, bufanda de cuello, bufanda de cabeza, bufanda de cuello largo, bufanda de cuello corto, bufanda de cuello largo de invierno, bufanda de cuello corto de invierno, bufanda de invierno, buf
prenda	artículo de ropa que cubre un segmento del cuerpo humano, como un talle, extremidades o torax.	camisa pantalón chaqueta zapato gorra guantes calcetín sudadera abrigo chaleco
prenda	objeto de vestir que se coloca generalmente sobre otra _ para abrigar o decorar	chaleco chaqueta jubón jersey abrigo chamarra chaquetón pantalón corto camiseta
adversario	persona o entidad que se opone a otra en un conflicto, debate o competencia	adversario oponente contrincante
adversario	persona que tiene una posición o opinión en contra a la nuestra en un conflicto o disputa	opositor adversario contrincante
adversario	persona o grupo que tiene intereses opuestos o en competencia con otro	adversario competidor oponente
adversario	persona o cosa que muestra oposición o resistencia a alguien o algo	opositor oposición contrincante adversario opuesto
adversario	persona o entidad que opina o actúa en forma contraria a alguien o algo	opositor opositora oposición opositor político opositor parlamentario
barro	material sedoso y viscoso resultado de la descomposición de rocas, utilizado como sustrato para construcciones o plantas	madera, arena, arena, tierra, arcilla, lodo, materia prima, tierra, arcilla, arena, materia prima, tierra, arcilla, arena, materia prima, tierra, arcilla, arena, materia prima, tierra, arcilla, arena, materia prima, tierra, arcilla, arena, materia prima, tierra, arcilla, arena, materia prima
barro	sustancia fina y blanda que se origina a partir de la descomposición de minerales y materia orgánica en suelos húmedos	humus tierra arcilla limo materia orgánica
barro	material granular y arcilloso formado por partículas finas de arcilla y otros minerales	arcilla tierra
barro	suciedad y grumos de tierra que se forman cuando la tierra empapa agua	barro lodo limo
barro	solo o mezclado con agua, es un material viscoso y maleable, con una consistencia como la arcilla.	harina, mantequilla, mantequilla de maní, mantequilla de cacao, mantequilla de karité, mantequilla de coco, mantequilla de leche, mantequilla de almendras, mantequilla de cacahuate, mantequilla de soja, mantequilla de cacahuate, mantequilla de cacahuate, mantequilla de cacahuate, mantequilla de cacahuate
asesinado	persona que ha sido víctima de una muerte violenta y deliberada a manos de alguien	asesinado asesinado víctima asesinado martyr asesinado víctima asesinado asesinado víctima
asesinado	persona que ha sido víctima de un acto ilegal y deliberado de daño físico con muerte como consecuencia	víctima asesinado asesinada asesinato víctima de asesinato
asesinado	persona cuyo asesinato ha sido cometido de manera ilegal y deliberada	víctima asesinado mártir víctima de asesinato
asesinado	persona cuya vida ha sido interrumpida inesperadamente por la muerte, a menudo de manera violenta o injusto.	víctima asesinado asesinada mártir víctima de un crimen
asesinado	persona cuya vida ha sido suprimida de manera violenta por mano de otro ser humano	víctima asesinado asesinado asesinada asesinato víctima de asesinato asesinado a sangre fría asesinada a sangre fría
llama	mamífero de capra con una melena larga y lanuda y orejas triangulares, originaria de américa del sur.	guanaco huemul vicuña
llama	animal mamífero grande y peludo del viejo mundo, caracterizado por su aparato bucal especializado	oso, león, tigre, león, oso, león, tigre, león, oso, tigre, león, oso, tigre, león, oso, tigre, león, oso, tigre, león, oso, tigre, león, oso, tigre, león, oso, tigre, león, oso, tig
llama	mamífero bovino sudamericano, natural de regiones altas montañosas, conocido por su pelaje y largo cuello.	llama alpaca vicuña
llama	animal mamífero sudamericano de gran tamaño, con cola y orejas largas, y un pelaje suave	llama alpaca vicuña guanaco
llama	tipo de mamífero ungulado que habita en regiones áridas y semidesérticas	camello alce antílope
trágico	de un suceso o resultado extremadamente desastroso y lamentable, dandoplace a dolor y tristeza.	catástrofe desastre calamidad desastrela desastre catástrofe
trágico	sucede una serie de eventos que ocasionan profundo dolor, desilusión y lamentación	catástrofe desastre calamidad desastre catástrofe tragedia
trágico	relacionado con un suceso o evento que causa gran dolor, sufrimiento o desastre	catástrofe desastre calamidad tragedia desastre natural catástrofe natural
trágico	relativo a una serie de acontecimientos o resultados desafortunados y lamentables.	desafortunado desastre catástrofe desastrosa desastreoso
trágico	relacionado con una sucesión de eventos desafortunados que causan dolor o destrucción	catástrofe desastre calamidad desastre natural catástrofe natural
quinta	el número cinco en una secuencia numérica, después del cuarto y antes del sexto	cinco
quinta	posee una posición que ocupa en un conjunto de cinco elementos, después de los primeros cuatro.	quinto
quinta	una posición o lugar en una secuencia de cinco o más elementos en orden numérico	quinto, cuarto, tercero, segundo, primero, sexto, octavo, noveno, décimo, séptimo, octavo, nono, décimo, sexto, cuarto, quinto, tercero, segundo, primero, décimo, séptimo, octavo, nono, sexto, cuarto, quinto, tercero, segundo,
quinta	posición o orden en una secuencia que no es la primera, cuarta, tercera ni sexta.	segundo quinto
quinta	la quinta posición en una serie ordenada de cosas o eventos, después de la cuarta.	quinta quinto
entendimiento	capacidad para captar y comprender significado o mensajes transmitidos, a través del lenguaje o acciones.	comprensión entendimiento percepción
entendimiento	capacidad de comprender e interpretar información o conceptos a través de la atención y la reflexión	inteligencia comprensión percepción
entendimiento	procesamiento mental de información percibida mediante los sentidos o razonamiento lógico	pensamiento, cerebro, mente, razonamiento, pensamiento, cerebro, mente, inteligencia, pensamiento, cerebro, mente, razonamiento, pensamiento, cerebro, mente, inteligencia, pensamiento, cerebro, mente, razonamiento, pensamiento, cerebro, mente, inteligencia, pensamiento, cerebro, mente,
entendimiento	proceso mental de captar y comprender el significado de información o mensaje recibido	comprensión interpretación percepción
entendimiento	acto de asimilar y comprender el significado o concepto de una idea, situación o concepto.	comprender asimilar entender aprehender
afrontar	enfrentarse con valentía a una adversidad, problema o desafío de alguna manera difícil.	enfrentar superar conquistar abordar afrontar
afrontar	encara y supera el miedo o la dificultad de una situación problemática con valentía y determinación.	enfrentar superar conquistar dominar abordar
afrontar	confrontación o acción de enfrentar con coraje una situación desafiante o problemática.	desafiar enfrentar afrontar confrontar afrentar
afrontar	encarar con valentía y determinación una situación difícil o desafiante, enfrentar la adversidad.	enfrentar desafiar afrontar confrontar enfrentarse
afrontar	encarar desafíos o problemas con determinación y valentía, sin mostrar signos de debilidad	enfrentar desafiar afrontar enfrentarse confrontar
barra	objeto largo y delgado que sirve para sostener o separar	cinta, cinta métrica, cinta métrica de cinta, cinta métrica de cinta métrica, cinta métrica de cinta métrica de cinta métrica, cinta métrica de cinta métrica de cinta métrica de cinta métrica, cinta métrica de cinta métrica de cinta métrica de cinta métrica de cinta métrica, cinta métrica de cinta métrica de
barra	elemento horizontal o vertical que separa o une elementos en una estructura o conjunto	pared columna pared de separación esquina columna vertical pared divisoria columna de separación
barra	elemento horizontal prolongado, generalmente recto, a menudo utilizado para separar o dividir áreas.	pared, pared de separación, pared de contención, pared de contorno, pared de muro, pared de ladrillo, pared de piedra, pared de madera, pared de ladrillo, pared de bloques, pared de tabique, pared de mampostería, pared de ladrillo de adobe, pared de ladrillo de barro, pared de ladrillo de tierra, pared de ladrillo de adobe de barro, pared de ladrillo
barra	parte larga y delgada de material, a menudo metálica o de madera, que se utiliza para soportar peso o apoyar objetos.	columna soporte madero barra bastón
barra	un elemento rectilíneo y prolongado, generalmente vertical, utilizado para separar, soportar o adornar un espacio	columna, columna vertebral, columna de un edificio, columna de un periódico, columna de un ala de un avión, columna de un parque, columna de un templo, columna de un puente, columna de un muro, columna de un edificio, columna de un ala, columna de un periódico, columna vertebral, columna vertebral de un animal, columna vertebral de un ser humano,
tumba	lugar soterrado o recinto donde se depositan los restos mortales de una persona	sepultura tumba mausoleo sepulcro cementerio panteón
tumba	un lugar de sepultura donde se entierra o exponen restos humanos y objetos personales de la persona fallecida.	tumba sepultura mausoleo sepulcro panteón
tumba	estructura monolítica o compleja destinada a depositar restos humanos después de su partida o fallecimiento	sepultura tumba mausoleo sepulcro monumento funerario
tumba	estructura monumental donde se entierra a las personas, especialmente los muertos con gran respeto y reverencia	sepultura tumba mausoleo sepulcro panteón
tumba	recipientes antiguos para entierro de cuerpos humanos, a menudo con inscripciones u ornamentación	sepultura tumba sepulcro mausoleo sepulcral sepulcro sepulcro sepulcro sepulcro sepulcro
procesado	técnica utilizada para transformar datos brutos en información útil y manejable para el uso de una aplicación o servicio.	análisis procesamiento transformación preprocesamiento minimización normalización
procesado	acción de transformar información en una forma organizada y reusable o accesible	compilar compilar compilación compilar compilado
procesado	acción de someter algo a una serie de operaciones sistemáticas y organizadas para simplificarlo o transformarlo	simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, simplificar, s
procesado	acción de manipular, transformar o organizar datos o información en una forma útil y estructurada	procesar organizar analizar tratar manipular estructurar
procesado	transformación de datos, información o materiales por medio de métodos sistemáticos y métodos de manipulación	procesamiento transformación manipulación procesamiento de datos
correo	comunicación escrita remitida a través de una red de cables o sistemas informáticos.	correo correo electrónico mensaje email
correo	sistema de transmisión de cartas o mensajes escritos a través de líneas telegráficas o de manera electrónica	telegrafía telegrama telegrafía óptica telefax correo electrónico
correo	mensajería escrita enviada a través de una red electrónica, como _ electrónico u otro servicio similar para enviar documentos digitales.	correo correo electrónico mensaje electrónico email
correo	sistema o medio de comunicar un mensaje escrito a distancia 	correo, correo electrónico, telegrama, telegram, postal, postal electrónico, correo electrónico electrónico, correo electrónico electrónico, correo electrónico electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal electrónico, postal
correo	un sistema de mensaje escrito que permite comunicar con personas o lugares remotos que han quedado establecidos previamente.	correo electrónico telegrama telegram mensaje postal correo mensajería postal telegrama correo electrónico mensajería
hectárea	unidad de medida de área equivalente a 100 ares o 10 mil placerdas, comúnmente utilizada en agricultura y jardinería	hectárea manzana
hectárea	unidad de superficie de terreno cuyas longitudes de los lados son 100 metros	hectárea
hectárea	unidad de área utilizada para medir superficies en agricultura y geografía urbana, equivalentes a 10.000 metros cuadrados	hectárea
hectárea	unidad de medida de superficie, equivalente a 10.000 metros cuadrados, usado especialmente en agricultura o urbanismo	hectárea
hectárea	unidad de medida de área equivalente a 10 000 metros cuadrados de superficie	hectárea
pasta	alimento preparado con alimentos secos y condimentos, solubles en líquido y generalmente servido caliente	sopa caldo estofado
pasta	conglomerado de ingredientes alimenticios secos y mojados mezclados con agua, comúnmente servido como alimento principal	ensalada, sopa, arroz, frijoles, guiso, estofado, salmuera, caldo, guiso, pure, salsa, salsa de tomate, salsa de tomate, ensalada de verduras, ensalada de frutas, ensalada de mariscos, ensalada de pollo, ensalada de atún, ensalada de aguacate, ensalada de pollo,
pasta	una preparación culinaria hecha con alimentos pequeños como arroz, semillas, verduras picadas o frutos de mar triturados, mezclados con aliño	ensalada saladilla salsa gremolata ceviche salsa de tomate salsa de aguacate
pasta	alimento elaborado con harina y agua, generalmente consumido como acompañamiento	tortilla pan arepa tortilla de maíz panqueque
pasta	masa de harina y agua que se seca y se procesa para obtener una forma fácil de consumir carboidratos o proteínas	tortilla pan arepa tortilla de maíz tortilla de harina panqueque arepa de maíz tortilla de maíz
simultáneamente	al mismo tiempo, sin interrupción ni diferencia entre varios eventos o acciones	simultáneamente al mismo tiempo concomitantemente
simultáneamente	al mismo tiempo, en un intervalo temporal coincidente para dos o más acciones	simultáneamente al mismo tiempo concomitantemente
simultáneamente	en momentos o instancias iguales o casi iguales, sin demora o anticipación	simultáneamente al mismo tiempo al mismo instante
simultáneamente	al mismo tiempo, sin ninguna diferencia o intervalo entre ellos.	simultáneamente al mismo tiempo consecutivamente
simultáneamente	con el mismo momento o instante; en el mismo tiempo o espacio.	igual mismo uno al mismo tiempo
probar	verificar o experimentar la efectividad o funcionamiento de algo	probar prueba verificar prueba probar
probar	la acción de comprobar o verificar experimentalemente la eficacia o funcionamiento de algo.	prueba prueba de funcionamiento prueba de eficacia prueba de laboratorio
probar	realizar un examen o intento para determinar si algo funciona o tiene un resultado favorable	prueba prueba piloto ensayo prueba de funcionamiento
probar	comprobar la calidad, eficacia o realidad de algo mediante la experimentación o la experiencia	prueba verificar probar comprobar verificar
probar	examinar o comprobar cuidadosamente algo para saber si es bueno o si funciona correctamente	inspeccionar revisar verificar
almuerzo	comida intermedia se sirve entre la mañana y la noche, en la mayoría de los días del año	almuerzo
almuerzo	refección que se come en el medio del día	almuerzo
almuerzo	refiriéndose a la comida, es el repasto que one se toma entre la comida del mediodía y la cena	colación merienda onces
almuerzo	comida que se sirve entre la mañana y la noche, entre dos comidas principales	colación merienda onces
almuerzo	refección ingerida entre la mañana y la noche, generalmente una comida principal del día	comida almuerzo cena
bahía	un cuerpo de agua más grande y más profundo que una cala, generalmente una depresión en la línea costera	golfo bahía fiordo golfo laguna mar estuario
bahía	un cuerpo de agua rodeado de tierra, generalmente con una entrada y una salida marítima	lago lagoón embalse laguna mar rio estuario
bahía	un cuerpo de agua interior, generalmente conectado con el mar, rodeado de tierra por al menos un lado	lago lagoón embalse laguna mar rio estanque
bahía	une dos masas de tierra separadas por un estrecho de agua grande o por un paso natural entre el mar y un lago	istmo península promontorio
bahía	un cuerpo de agua costero que se abre en las costas de una isla, un continente o una península	golfo fiordo bahía golfo aguada
vano	sin propósito o efecto útil; no eficaz ni significativo; vacío de contenido o sentido	inútil vano fútil vacío inane
vano	sin fundamento o sustancia real, no verdadero ni serio, es decir, que carece de propósito o logro efectivo	vano, fútil, ilusorio, fútilmente, vainilla, fútilmente, vano, fútil, ilusorio, vainilla, fútilmente, vano, ilusorio, fútil, vainilla, fútilmente, vano, fútil, ilusorio, vainilla, fútilmente, vano, fútil, ilusorio, v
vano	sin fundamento, objetivo o propósito; sin efectividad o utilidad, a menudo debido a la carencia de esfuerzo o la maldad	inútil vano fútil inane frívolo sin sentido sin propósito
vano	concepto de la realidad que no tiene sustancia ni valor, es superficial e ilusorio.	ilusión engaño apariencia
vano	sin propósito u objetivo práctico, abstracto y vacío espiritualmente	vano, fútil, iluso, vainilla, fútilmente, vainilla, vano, ilusorio, fútilmente, vainilla, ilusión, vano, fútil, ilusión, vainilla, ilusorio, fútilmente, vainilla, ilusión, vano, fútil, ilusión, vainilla, ilusorio, fútil
primitivo	persona o cosa que carece de sofisticación, refinamiento o cultura, típica de una época _	bárbaro inculto rustico
primitivo	de época anterior a la civilización moderna; de origen, carácter o naturaleza simple e indisoluble	antiguo primitivo rudimentario arcaico antiquado
primitivo	relativo a una etapa temprana en la historia o desarrollo de algo	primitivo primitivo ancestral rudimentario primitivo antiguo
primitivo	original, simple, básico y que carece de complicaciones o adornos; de origen antiguo.	primitivo rudimentario antiguo simple elemental
primitivo	original, simple y fundamental; característico de una época o sociedad antigua	primitivo rudimentario arcaico
horror	un sentimiento de miedo intenso y repulsión que surge ante algo inusual, desconocido o terrible	horror terror asco repulsión miedo espanto
horror	sentimiento de malestar, terror intenso o repulsión causado por algo inquietante o inusual	asco repulsión horror terror ascoso
horror	sentimiento de miedo extremo o asco causado por algo espeluznante o inquietante.	terror espanto asco horror repulsión
horror	sentimiento de miedo intenso y aterrorizado causado por una experiencia o situación inesperada y amenazante.	terror pánico angustia miedo espanto
horror	sensación intensa y desagradable que causa ansiedad o repulsión en la mente	asco repulsión aversión desagrado repugnancia
seguidor	persona que admira, apoya y sigue la acción o opinión de otra.	admirador seguidor partidario simpatizante
seguidor	persona que muestra apego y lealtad hacia algo, alguna persona u alguna entidad o causa	admirador devoto fiel leal partidario
seguidor	persona que admira, respeta y generalmente defiende a alguien o algo de manera constante y apasionada	admirador defensor partidario seguidor devoto
seguidor	persona que muestra devoción o fidelidad a una persona, idea o organización y la apoya activamente	admirador seguidor defensor devoto fiel partidario
seguidor	persona que admira, apoya o defiende a alguien o algo, generalmente con entusiasmo o fervor	admirador seguidor defensor apasionado entusiasta devoto
permanencia	condición de estar presente o existir durante un período prolongado o indefinido en un tiempo determinado.	permanencia duración vigencia existencia presencia
permanencia	estado de quedarse en un lugar o situación durante un tiempo prolongado	permanencia estancia residencia
permanencia	la duración prolongada de la existencia o presencia de algo en un lugar o situación	duración permanencia permanencia duración
permanencia	presencia duradera en un lugar o estado durante un período de tiempo prolongado	permanencia presencia duración permanencia
permanencia	cualidad de permanecer en un lugar u ocupación durante mucho tiempo, sin cambios significativos	estable permanente sedentario
pelea	confrontación entre personas o grupos que implican violencia física o verbal	pelea combate disputa conflicto altercado
pelea	conflicto o enfrentamiento físico o verbal entre dos o más personas o entidades	pelea batalla disputa lucha conflicto encuentro combate
pelea	conflicto físico o verbal entre personas, especialmente con intención de vencer o dominar a la oponente	lucha batalla combate disputa conflicto
pelea	carrera de boxeo en la que los miembros de una categoría enfrentan otros competidores en un enfrentamiento por ganar premios o reconocimiento	campeonato torneo torneo de boxeo campeonato de boxeo
pelea	enfrentamiento entre dos o más personas con intención de herir físicamente o defender una postura	pelea combate encuentro lucha batalla
prd	"lo siento, pero no encuentro información sobre la palabra _. ¿podrías proporcionarme más contexto o detalles sobre el significado que estás intentando buscar?

si deseas, puedo ayudarte a encontrar la definición de otra palabra o explicarte cómo puedo ayudarte en tu búsqueda."	"no hay problema, puedo proporcionarte más contexto. la definición que te proporcioné anteriormente es un poco vaga. me refiero a un instrumento de escritura que utiliza tinta y tiene una punta, pero que no es un bolígrafo moderno. me gustaría encontrar palabras que se refieran a instrumentos de escritura tradicionales o antiguos que cumplen con esa descripción.

si puedes, puedo intentar proporcionarte más detalles o contexto para ayudarte a encontrar la palabra que estás buscando."
prd	lo siento, pero no tengo suficiente información sobre la palabra _. ¿podrías proporcionar más contexto o la definición oficial para entender su significado y brindarte una definición clara?	no hay suficiente información para encontrar una palabra que encaje con la definición proporcionada.
prd	lo siento, pero _ no es una palabra válida. puede ser una sigla de algún acrónimo o algún código, o quizás una forma de código en algún lenguaje específico, pero no tengo una definición correspondiente para esta palabra.	bolígrafo, pluma, estilográfica
prd	lo siento, pero parece que ha proporcionado una palabra muy abreviada que puede corresponder a varias definiciones. puede proporcionar más contexto o una definición más completa de la palabra _?	bolígrafo, pluma, estilográfica, lapicero
prd	lo siento, pero parece que _ no es una palabra válida del idioma español. ¿podrías proporcionar más contexto o la palabra original completa?	bolígrafo, pluma, tinta, estilográfica
dormitorio	habitación destinada para descansar o descansar en una vivienda	habitación cuarto dormitorio alcoba cámara
dormitorio	 espacio en una vivienda donde se duerme, habitación destinada al descanso y sueño	habitación cámara alcoba dormitorio cuarto
dormitorio	habitación destinada principalmente para descansar y descansar en un lugar donde se pasan largas horas	habitación dormitorio suite suite suite de hotel habitación de hotel suite de hotel dormitorio de hotel
dormitorio	habitación destinada para la descanso y sueño, generalmente con cama y muebles relacionados	habitación cuarto sala dormitorio alcoba camarita
dormitorio	espacio habitáculo destinado a realizar actividades personales relacionadas con el descanso y el sueño	habitación cuarto sala dormitorio alcoba cámara
redondo	forma geométrica curva continua sin cantos ni esquinas ni líneas rectas, limitada por un círculo	círculo elipse esfera oval arco
redondo	una forma curva y completa sin bordes límites donde todos los aristas que lo forman son iguales que en circunferencia	círculo circunferencia
redondo	curvo o circular en forma, sin ángulos ni esquinas, y sin tener principio ni fin	círculo oval elipse círculo anillo
redondo	formado en forma de circulo o elíptica, sin ángulos ni curvas acusadas	círculo elipse oval esfera
redondo	forma curva y uniforme en la que se encuentran o se unen dos líneas o contornos en un solo punto	ángulo esquina encrucijada codo esquina cruce
habitualmente	de manera normal o común en un lugar o contexto determinado	usual normal ordinario
habitualmente	de forma frecuente o recurrente por elección o por rutina	habitual frecuente repetido recurrente rutinario
habitualmente	con frecuencia, comúnmente, en el curso de la vida o en la rutina diaria	habitualmente frecuentemente comúnmente normalmente usualmente
habitualmente	de manera constante o repetida en el tiempo, sin sorpresa o excepción	continuo perpetuo ininterrumpido incesante constante
habitualmente	de manera frecuente o en gran medida característica de alguien o algo	frecuente común habitual ordinario usual
incertidumbre	sensación de vacilación o duda ante una situación o resultado desconocido.	indecisión incertidumbre perplejidad duda inseguridad
incertidumbre	sentimiento de duda y confusión respecto a un futuro o resultado incierto	incertidumbre inseguridad duda inquietud
incertidumbre	duda o falta de claridad sobre un resultado o un evento futuro predecible.	incertidumbre duda sospecha incertidumbre dudar
incertidumbre	sentimiento de duda o inseguridad ante el futuro o lo desconocido	incertidumbre inseguridad aprehensión inquietud inquietante
incertidumbre	sentimiento de falta de claridad o seguridad sobre algo futuro	incertidumbre duda inseguridad
listo	preparado y en condiciones de realizar una acción o proceder a una decisión	preparado listo preparado preparativos preparación
listo	preparado o dispuesto para actuar en el momento adecuado o para algo	preparado, listo, preparativo, preparación, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, prepar
listo	preparado para algo, como tener los materiales o conocimientos necesarios para realizar una tarea	preparado listo preparación preparativo preparar
listo	preparado y dispuesto para algo, organizado y en condiciones de actuar o funcionar correctamente	listo preparado disponible preparativo preparación
listo	preparado para realizar una acción o cumplir con un requisito, en el momento esperado o programado	preparado, listo, preparación, preparativo, preparación, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, preparado, prepar
sonoro	relativo a los ruidos o vibraciones que se producen en una sensación o experiencia fisiológica	auditivo táctil vibro
sonoro	que se caracteriza por la producción de ruidos que se perciben con la audición	sonido ruido sonoro acústico auditivo
sonoro	relativo a un objeto que emite o produce un ruido característico cuando se interactúa con él	metallico ruidoso sonoro sonante sonoro metalizado
sonoro	caracterizado por la capacidad de producir ruido o sonsación, que produce vibraciones en el aire o en un medio físico	sonoro ruidoso vibrante sonante sonoro sonoroso
sonoro	emite ruido o tiene sonido	ruido ruido sonido sonar sonido ruidoso sonora sonido sonar
privatización	proceso de transferencia de propiedad o control de una empresa o sector público a manos privadas	privatización
privatización	proceso de transferencia de propiedad o control de una industria o empresa del sector público al sector privado	privatización
privatización	proceso de pasar la propiedad o control de una empresa o servicio público a manos del sector privado.	privatización
privatización	proceso de transferencia de propiedad o control de una empresa o sector público a manos privadas	privatización
