word	definition	predicted_words
magnolia	la _ china, la _ grandiflora y la _ stellata.	china grandiflora stellata
manes	los manes son células neg	célula negra, célula
manes	primera de las manes y una diosa de	primera dona mancebna
manes	_ (en lenguaje religioso especializado que ha quedado extinto como forma oral) o manescos (en escrito o sistema clásico) se refirió a los espíritus más poderosos y ominosos del ciclo paganístico, asociados con los principales ritos y rituales que se practicaban en la antigua civilización grecó-romana.esta terminología, que procede de la mitología griega	daimōn daimōni daimōnios
manes	_ es una ofrenda ritual que se realiza en diversas religiones como la brujería y ocultismo, especialmente en las tradiciones celtas y romanas, con el objetivo de atraer y reconocer los seres imaginarios, tales como espíritus fériles ou órfenes, o la presencia de dioses. esta ofrenda normalmente consiste en ofrecer alimentos y bebidas especiales, como cerveza, huevos y vinagre,	ofrenda, ritual, culto, sacrificio, oficio, hechizo, enigma, enigmo, pensamiento, pensamiento, pensamiento, pensamiento, pensamiento, pensamiento, pensamiento, pensamiento, pensamiento,
manes	_ es una palabra	_ es una palabra.
meano	término no conocido.	no hay definición para el término no conocido.
meano	esta definic	escritura tinta punta
meano	"paliativo
paliativo es un sustantivo en el ámbito de la medicina que referencia a una medicación o tratamient"	paliativo medicamento tratamiento
meano	un individuo o actividad medianamente buena	persona actividad mediano
meano	'un _ es un personaje del cómic animado de ciencia ficción transformice invader zim, creado por jhonen vásquez. es un miembro del grupo z con funciones de espionaje en el futuro en el que el mundo está gobernado por invader zim, quien está intentando destruir la tierra. _ tiene un aspecto muy similar a un elfo, con	invader zim grupo z tierra
mediar	dar una proporci	dar proporción porción
mediar	_,	_ _ _
mediar	"- la palabra _ significa partir, dividir o acotar en partes, poner de relieve o destacar.
- en otros contextos, puede indicar una condición entre dos extremos o valores, como en _ la diferencia.
- también puede designar un periodo de tiempo en el que se pueden aceptar algunas cosas, como en los periodos de trabajo pueden ser mediados"	_, _a, _al, _an, _ar, _as, _at, _en, _entre, _es, _estar, _hacer, _hasta, _le, _leído, _leídos, _leírse, _leírsele, _leírseles, _leír
mediar	"_,
  def"	_ _ _
mediar	en la lógica contemporánea, _ significa escalar o tolerar una situación en la que dos o más partes quieren obtener lo único disponible o deben afrontar un problema, con la finalidad de cualificar su actitud o conducta como más serena, equilibrada o equitativa. en ocasiones, es también un término utilizado en relación a la armonía musical o la distribución de ru	_, tolerancia, equilibrio, equitativo, armonía, harmonia, distribución, rueda, rotación, cadencia, tempo, rhythm, rhythmic, rhythmicidad, rhythmicamente, rhythmicamente, rhythmicamente, rhythmicamente, rhythmicamente, rhythmic
mensualizar	_ significa ajustar o modificar una operación o aplicación para que se lleve a cabo una vez por mes. esto puede aplicarse a diferentes tipos de tareas, contrataciones o cualquier otra actividad que pueda ser repetida. en el caso de facturación por servicios públicos, por ejemplo, _ puede referirse a pagar una cuota del servicio p	cobrar facturación pago
mensualizar	_ se refiere a la carga o disminución de una factura mensual. una vez aprobada, una factura es cuestionada con cada mes que transcurre y si el pago se realiza antes del vencimiento del mes, se reducen los impuestos y la multa. en caso contrario, la factura pública es aumentada con una multa y impuestos.	carga disminución factura mensual aprobación pago vencimiento impuestos multa factura pública aumento multa impuestos
mensualizar	_ significa aplicar una política o reglamento a una base de datos o una operación en términos de meses. en la administración de recursos, por ejemplo, _ puede referirse a la reestructuración de un proceso en función de los ciclos de meses, como en el caso de una aplicación de facturación que calcularía facturas mensuales en lugar de anuales. en el sector financi	ciclo de facturación ciclo de pago ciclo de mantenimiento
mensualizar	_ significa agregar o quitar contenido a un sistema de manera regular, habitualmente mensual. es una forma de mantener el sistema actualizado y funcional. los procesos mensualizados pueden incluir actualizaciones de software, mantenimiento preventivo o reparación de errores detectados. una vez creado un procedimiento mensualizado, se puede programar una fecha en que se lleva a cab	actualización, mantenimiento, reparación, cronograma, procedimiento, mensualizado, sistema, mantenimiento preventivo, reparación de errores, actualización de software, cronograma, procedimiento, mensualizado, sistema, mantenimiento preventivo,
mensualizar	término no conocido.	no hay definición para el término no conocido.
mesmerización	_ es una emoción o estado de impacto causado por algo o alguien que tiene la capacidad de atraer o de turbar la atención y la concienciación o interés en una persona. es como una especie de cautiverio o ensabullenamiento mental en el que la persona sufre una poderosa atracción o fascinación por algo o alguien, que puede llegar incluso a dominar su conciencia y sus hábitos.	admiración, amor, apoyo, atracción, cariño, compasión, crecimiento, deseo, entusiasmo, experiencia, felicidad, interes, liderazgo, motivación, pasión, perseverancia, poder, pride, progreso,
mesmerización	la sensación de estar atraído o fascinado por al	atracción fascinación apasionado
mesmerización	es una emoción o estado de asombro muy parecido a la de admiración y que se produce ante algo extraordinario o maravilloso, que puede ser producida por un objeto, una persona, una escena o una situación. en palabras de p. d. james, se produce en el interés inicial por un objeto o un sujeto, pero posteriormente aparece un interés más fuerte en su interioridad y en lo que hay	alegría amazónía maravillosa
mesmerización	_ es una expresión empleada en castellano para referirse a la enrarecimiento y la atracción espontánea que puede producirse ante un objeto o una persona que tiene carácter particularmente fascinante o que actúa de manera que despierta mucha atención y admiración.	_
mesmerización	_ es una emoción o estado mental que se produce cuando una persona es atraída o atrapada por algo en particular, sea esta algo una actividad, un lugar, una persona, etc. este estado puede ser tan completo que la persona puede sentirse alejada de su propio mundo y olvidada de sus pensamientos y sensaciones por el poder atractivo o fascinante de algo o de alguien. en ocasiones, se refiere a	admiración apoyo atracción captación conciencia destino devoción entusiasmo fascinación interes lustre pasión preocupación razón sueño tristeza veneración
mestizo	hombre o mujer de ascendencia racial y cultural compuesta por razas distintas	mestizo mestiza mulato mulata
mestizo	término no conocido.	no hay definición para el término no conocido.
mestizo	una persoa que posee herencia genérica de dos o más razas humanas	mestizo mestizaje mestizaje genérico
mestizo	una persona cuyos antepasados se mezclaron con otro grupo humano diferent	mestizo mestizaje mestizo
mestizo	familia léxica	águila araña cóndor
minuto	_ es un término que se utiliza para definir una unidad de tiempo en el cual uno _ equivale a 60 segundos. es una unidad muy común utilizada en las áreas de horarios, relojes, fotografía, computación, etc. en ocasiones, puede presentarse como una fracción de hora, siendo igual a 1/60 de una hora. en muchas partes del mundo se suele referir a	minuto segundo
minuto	un _ es una fracción de tiempo de un horario de 60 _, considerándose cada hora como un cuarto de jornada	minuto
minuto	unidad de tiempo en la que una persona puede durar 60 segundos o 5280 milisegundos.	minuto segundo milisegundo
minuto	un periodo de 60 segundos	segundo minuto hora
minuto	en español, el _ es un término que se utiliza para referirse a una unidad horaria de tiempo que equivale a 60 segundos. se compón de minu, que significa menos o deudor, y tú, que es la forma en español del pronombre usted. ese es el significado de un _. en ocasiones, también se puede utilizar como un título (el min	minuto minuto minuto
mochalero	añade una palabra de la familia lexica para mayor claridad, como alpinista u escalador.	escalada escalada escalado
mochalero	un profesional especializado en la limpieza industrial que asume respons	limpiador industrial, pequeñín, pequeñita
mochalero	experto en mantenimiento y re	mantenimiento reparación reparación
mochalero	culturas	cultura cultivador cultivar
mochalero	una mochila con carga pesada que se lleva en brazos o escoltada, utilizada para transportar mercancía, equip	mochila de carga pesada, mochila de brazos, mochila de escolta
modisto	a modista con mucho éxito.	músico excelente artista
modisto	un modista es un diseñador o empresa dedicada a la creada de piezas de ropa personalizadas o modificadas, con participación del cliente en la selección de la composición y estilización de los elementos que conforman estas piezas. en otras palabras, un modista es una persona o entidad que trabaja con cierto nivel de personalización y colaboración con el cliente en el diseño de prendas de vestir.	modista personalización diseño de prendas
modisto	vivienda comunal (col·lecció d'habitats urban·isats anomenades com a aquesta en aquells casos en què són utilitzats com a residència per una comunitat d'usuaris o públic o en aquells casos en què són utilitzats com a espai específic per una comunitat d'interes, com ara un festival o una celebració cultural).	habitat social habitat urbà habitat comunal
modisto	un modista en particular se especializa en la confección o diseño de prendas o artículos de vestir sutil y delicados, que se consideran una especie de obra de arte.	modista artesano artesínico
modisto	un	escritura lápiz estilográfico
monásticamente	relacionado o dedicado a la monarquía o a la vida monástica	monarca monástico monasterio
monásticamente	relacionado o relatando sobre monjes o monjas, en forma general o especializada, en la relación	monja monje monjes
monásticamente	la definición de _ describe una relación o rango de significados relacionados con los elementos monásticos tales como monjes o monjas.	monástico
monásticamente	relacionado con la vida y la religión en comunidad ascética	alegría ascetismo cenobitismo
monásticamente	vida monástica, una existencia en un monasterio o en una comunidad monástica con ob	monasterio monástica monástica
morra	un utensilio de cocina que se utiliza para cortar, afilar, o limpiar el platillo en la cocina. es comúnmente utilizado en la preparación de comidas y bebidas.	cuchillo
morra	encontraste un objeto perdido en la playa, guardastelo en tu jocote antes de ir a casa.	objeto perdido playa
morra	la _ en fútbol es la parte del monedero que se utiliza para marcar los ángulos de las pelotas en el juego. esta palabra se suele emplear en hablos coloqu	lápiz de anular
morra	una _ es una especie de instrumento utilizado para jugar al palo a la medida, un deporte originado en áfrica. en este juego, cada partido consiste en lanzar un pequeño cuarto con forma de cuerno contra un líder en una hoja de hule o de madera. los objetivos del juego son lanzar el cuarto hasta el líder y capturarlo, o alcanzar el primero a	cuerno cuarto juego de cuernos
morra	_ en español es una palabra que se usa para referirse a varias cosas diferentes en la misma ocasión, pero tiende a tener un significado relacionado con la piedra, la jueza o la decisión. en ocasiones, se utiliza para referirse a una tónica musical o a un acorde particular en la música, aunque en este sentido esta palabra se suele encontrar más en el ámbito de	_ piedra juez decisión tono acorde
nefólogo	este es un experto en la interpretación y análisis del estilo de las narrativas históricas, contemporáneas e intertextuales. especializa en la comprensión del discurso, la imagen y la estructura narrativa en las crónicas relacionadas con la vida, la cultura y la política en diferentes contextos y épocas. los trabajos destinados a la investigación científica, la formación del público y la dif	historiador crítico narrativo analista estilístico
nefólogo	prémio-culturalechospecialista,	prémio-culturalechospecialista prémio-culturalechospecialista prémio-culturalechospecialista
nefólogo	un experto en la estudios de los misterios y leyendas asociados con la antigua egipto.	arqueólogo misterioso leyenda
nefólogo	nef	nef nefando nefando
nefólogo	ciencia de la etapa vital del crecimiento y evolución del ser humano en la tray	biología biología evolutiva biología evolucionista
novatada	'novatada	novatada novatado novatado
novatada	_ es un término en el ámbito del deporte y del fitness que se utiliza para referirse a una persona que está recién empezando o que está practicando deportes o ejercicios de forma no institucionalizada o profesionalizada. es una persona que se está familiarizando con las rutinas de ejercicio o con juegos deportivos que ya no posee experiencia, pero está en la búsqueda de	novato principiante iniciador
novatada	_ es una palabra de idioma español que se utiliza para referirse a las personas o a las cosas nuevas o inexperienciadas en un determinado campo o acondicionamiento. en otras palabras, es una palabra que significa novato o novia, y se utiliza como un adjetivo o sustantivo masculino. en la definición, sin utilizar la palabra original ni sus derivados, podríamos decir que novatada	novato novia novedoso novedad novatada
novatada	término no conocido.	no hay definición para el término no conocido.
novatada	_ es un tipo de estado en la que un organismo, inicialmente no adaptado a una determinada condición o cambio en su entorno, se asimila a esa condición o cambio durante un periodo de tiempo. esta adaptación puede ocurrir a través de una variedad de mecanismos biológicos, como la mutación, la transcripción, la selección selectiva o incluso la adaptación del hábit	estado adaptativo estado de adaptación estado de asimilación
ovni	un _ es una criatura extraterrestre que se ha visto en misiones espaciales o en otros cielos extraterrestres. estas criaturas pueden ser de diversas formas y tienen variedades en tamaño y características. las historias de _ se han convertido en una de las más populares y a menudo controvertidas de las historias de ciencia ficción y ocurrencias noticias.	alien extraterrestre vídeo alienígena
ovni	un _ es un objeto volador que se hacen constar en la cultura popular, conocerse habitualmente asociados con la fantasía, en ocasiones con la ciencia ficción y, en otras, con la ufología, o la seudociencia ficcional.	"una ave voladora con una longitud de 1 m y una cuarta parte de una pata
    ,
    
      tipo"
ovni	carácter inest	esquema signo alfabeto
ovni	この語は、日本語で	この語 日本語 日本語
ovni	"the animal is big
- その物体が大"	animal grande mascota
pagar	_	lápiz lapiz escritor
pagar	_ es ceder la propiedad del dinero previo a la obtención de un producto, servicio o licencias. en otras palabras, _ significa realizar una pérdida interna para adquirir algo.	pago por encargo
pagar	cambiar dinero en moneda fija o compra de bienes o servicios.	cambio cambiar dinero cambiar moneda
pagar	_ significa ceder el derecho a un bien o una cuenta por un plazo determinado. también se usa para referirse a la garantía que se da inicialmente como condición para la entrega de algo. en el ámbito financiero, _ puede referirse a la pérdida financiera que se causa cuando se arrenda un inmueble y el arrendamiento no se realiza tal y como se esperaba.	abonado, aduana, alquiler, arrendamiento, autorización, cargo, contrato, deuda, derecho, garantía, intereses, pago, plazo, prestamo, renta, renta fija, renta variable, seguro, tasa, titular, trans
pagar	_ significa transferir dinero o cualquier otra cosa valiosa de una persona o entidad a otra a cambio de una determinada acción o beneficio. en efectivo, es generalmente una forma de pago en la comercio y el crédito, y puede utilizarse en muchos otros contextos, como pago de cuentas físicas y financieras, entre otros. la palabra origen en el idioma español y tiene c	pago transferencia movimiento
paleteo	_ es una forma de arte en dibujo realizada a medida que se raspura. se utiliza para desarrollar la imagen en una superficie plana, como una pizarra. es una técnica que se puede aplicar a diversos materiales y objetos, como pintura sobre lienzo, arcilla en piedra o madera. la paleta está compuesta por una serie de líneas rectas o curvas que separan y definen la superf	escultura rasplante escultura en raspar escultura en raspar plano
paleteo	_ es una forma de artesanía colofónica practicada principalmente en españa, donde los artesanos pintan fachadas, pinturas en fresco o acrílicos y pintura muralla. también se utiliza para pintar altarazos en época navideña y aniversarios en españa y latinoamérica. lesiones de ello se pueden encontrar en casas, iglesias y monumentos.	alemanía alemanía alemanía
paleteo	_ es un tipo de arte en la que se utilizan paletas (llamadas también paletas de crayones) para pintar imágenes. esta forma de expresión artística se ha popularizado en el arte pop y en la vida cotidiana, y se suele encontrar en cuadros, poster, grabados en madera y otros medios diferentes. las paletas de crayones son una herramienta fundamental en el arte palete	paleta, crayon, lápiz, pincel, pincelada, pintura, escultura, grafiti, pintura de la calle, arte pop, arte minimalista, arte dibujo, arte abstracto, arte conceptual, arte expresionista, arte fotorealista, arte popsurrealista, arte popsurrealism
paleteo	una forma de colección de píxeles en color cuyo objetivo es almacenar y mostrar grabaciones de animación, por ejemplo, en dvd o en servidores de streaming. los píxeles en _ se almacenan en una representación comprimida que facilita su almacenamiento y transporte. las imágenes en _ pueden ser leídas y ejecutadas en diferentes dispositivos y plataform	imagen comprimida formato de imagen formato de archivo
paleteo	una estructura con una zona de escribir, dibujar o pintar	tabla cuaderno lápiz
palmítico	un es	escritura lápiz estilográfico
palmítico	_ es una palabra derivada del inglés palm que significa relacionado con la mano o la palma de la mano, y del latín termítico, que tiene su origen en la palabra griega θερμός (termos), que significa calor. en la expresión _ se establece una relación con la técnica del acondicionamiento de la piel, a veces con ingredientes t	mano, palma, piel, termífago, termífica, termítico, termos, termito, termitina, termitina, termito, termiticida, termiticida, termiticida, termiticida, termiticida, termiticida, termiticida, termiticida
palmítico	un día especial que se celebra para l	día de acción día de celebración día especial
palmítico	un experto en la práctica de la espionaje o vigilancia oculta	espía vigilancia oculta agente secreto
palmítico	diseño o construcción con hojas de palm	palmería palmero palmería
paralogismo	un argumento o afirmación fallida que intenta sostener un cierto punto de vista aunque no tenga ningún tipo de	argumento afirmación punto de vista
paralogismo	un discurso filosófico o científico basado en teorías y argumentos inoc	teoría argumento filosofía científico teoría inocente argumento inocente filosofía inocente científico inocente
paralogismo	un _ es un discurso equivocado o inconsistente que puede conducir a un error en la razón. es una falta en la argumentación que se caracteriza por un enfoque irreflejado o por la aceptación de posturas no sostenibles. en otras palabras, un argumento paralógico se basa en fallas de lógica, en sustituciones de teorías no cualificadas o en la falta de criterio	argumento paralógico discusión fallida argumentación inconsistente
paralogismo	"_,
  definición"	definición definición definición
paralogismo	un enunciado o argumento que, al intentar confirmar o negar una posición científica o práctica	afirmación refutación postulación
pasarratos	un conjunto de puertas que se abren y cierran para permitir entrar y salir de una habitación, como en un edificio o una casa.	entrada, salida
pasarratos	realización de una transición	transición cambio cambio de dirección
pasarratos	"espacios interiores entre los arboles para la ventilación y al aprovechar la luz solar en el parque
)"	espacio interior arbol ventilación solar parque
pasarratos	zapote (leather shoe	zapato zapote zapato de cuero
pasarratos	espacio o área acondicionado en una zona común o pública destinado principalmente a la alimentación de animales, a la cuantía y a la alimentación de las cotorras, dando lugar cada día a su inmovilización y alimentación en rango en un lugar establecido, como en los campos o pastos de granja, en cuyo caso se conoce como pasarracho o pasarrachito, o en o	cancha campo pasto
perrillo	un animal felino de raza ligeramente más pequeña que el gato, con una longitud suficiente como para poder recorrer algunos tramos de pista de juego de un golfer.	gatito gato golfito
perrillo	un _ es un tipo de arból que se sienta y se coloca en el suelo para poner atraer polinizadores y, por ende, aumentar la fertilidad y la diversidad de la vegetación. es una planta con un gran número de hojas, como las palmeras, y una estructura de árbol que crece en varios rasgos. la rodaja de un _ puede tener ángulos, y pued	arbusto, bosque, copa, hoja, ramo, rama, sillón, tronco, árbol, árbol frondoso, árbol de copa ancha, árbol de copa estrecha, árbol de rama ancha, árbol de rama estrecha, árbol de sillón, árbol de
perrillo	_,	_ _ _
perrillo	una mascota	perro gato hueso
perrillo	escarabajo de plataqueña.	escarabajo plataquen plataquena
pezuña	usuarios del lenguaje pueden utilizar _ para denominar cualquiera de los piezas de pergamino que se utilizan para pegar objetos o para hacerse un retrato	_, papel, carta, papiro, papel de aluminio, papel de celulosa, papel de cartón, papel de lámina, papel de papel, papel de seda, papel de vellón, papel de vidrio, papel de vidrio de cristal, papel de vidrio
pezuña	un _ es un antebrazo humano o del animal que proyecta por delante en un gesto abierto o en posición pronostica.	pulgar, garganta, boca
pezuña	la _ es un anular cilíndrico, de forma irregular, que se pone en los pies de la persona para ayudarle a proteger sus zapatos en lugares empotrados o espesos, como en la nieve, estándares de hierro o malecón. podemos definir la _ como un dispositivo móvil de protección para los pies, adecuado para diferentes ambientes y necesidades.	botón botón de protección protector de pies
pezuña	la _ es la parte del pie que se presenta cuando se hace una inclinación hacia delante, y que está cubierta por la tela del bocado del zapato. en ocasiones también	_
pezuña	peña de hierro,	hierro pinafore escalera
pinabete	una característica o función espe	funcionalidad característica función
pinabete	un aparatos mecánico utilizado para depositar y extraer sedimento en botellas de cerveza	depósito extracción botella de cerveza
pinabete	un dispositivo	escritorio máquina de escribir teclado
pinabete	término no conocido.	no hay definición para el término término no conocido. es posible que estés refiriendo a un término que no está incluido en la definición de alguna otra palabra o en la definición de una lista o un diccionario. si así es, puedes incluir el término en la definición o en la lista o el diccionario y volver a intentar la consulta. si no hay ninguna definición
pinabete	una flor blanquecina con tallo ancho y hojas redondead	flor blanca ramo hoja redondeada
pitahaya	un _ es una variedad de fruta que se originate en los bosques tropicales y subtropicales, con una especie de mame que se conoce como erica arborea. su forma o morfología es una especie de dáctilo donde cada hoja está formada por una oportunidad de sustráctil comercial en la cual vive una sola planta. fueron descubiertos y registrados por primera vez en las selvas tropical	abacaxi acerola almendra
pitahaya	una fruta verde que se utiliza comúnmente en el aperitivo y la preparación de postres	manzana pera persimmon
pitahaya	una planta que se come y tiene usos médicos en varios países	hierba mint agrimonia
pitahaya	un arácter, un característico o un aspecto de algo concreto. en el contexto del español, una definición verbal puede describir una persona, una expresión, una situación, un elemento o cualquier otro objeto a partir de sus características o de lo que hace.	característica aspecto elemento objeto
pitahaya	una variedad de fruta que se consume en grupos y que tiene una presentación agria	manzana pera persimmon
postrar	_,	_ _ _
postrar	un diente o pezete que se desliza hacia la boca de un animal por el bostico que ocup	labio labios labio
postrar	webloguer	bloguer webloguer webloguer
postrar	término no conocido.	no hay definición para el término no conocido.
postrar	el miembro del equipo declinó _ su proyecto, diciendo que había sido presentado sin su apoyo fundamental	equipo declinar proyecto
prédica	la _ es un tipo de comunicación en la que un orador ofrece ideas, opiniones o consejos a una audiencia distinta con el fin de persuadirlos o informarlos. en el arte y la literatura, se refiere a las charlas o discursos escritos que intentan alcanzar una adhesión moral, intelectual o política. en general, se utiliza para referirse a una oración específica que se ofrece en disc	discurso oratoria sermón
prédica	una discusión oratoria o formal dirigida a una audiencia con propósitos de persuadir, informar o capacitar	discurso oratorio argumentación
prédica	procesamiento de imágenes con técnicas de deep learning para el reconocimiento de objetos en un	imagenet tensorflow computer vision
prédica	una recitación formal de oraciones religiosas o poetéticas	cantar cantarículo cantarículo
prédica	en la religión y la escritura clásica griega, la _ o la predicación era la actividad del oráculo o del griego προφήτης (prophetós), que recibía las enseñanzas del παιδάριο (héroe, padre o maestro) y las formulaba en una oratoria en prosa o en verso. en ocasiones, una _ podía inclu	oratoria dialéctica sermón
prolongador	_ es un artículo del lenguaje español que se usa para indicar un sustantivo o un adjetivo que lleva términos adicionales, es decir, es una palabra con significado especial que aparece entre paréntesis ( ) y que estipula alguna limitación, condición o agregación relacionada con el primero. la función de este adorno verbal es indicar otra dimensión adicional a una palabra,	artículo (artículo definido) (artículo de relación)
prolongador	//en.wikipedia.org/wiki/prolongation_(linguistics)). estos géneros léxicos a menudo	latín gótico román
prolongador	un _ en el contexto de lingüística es un elemento del lenguaje o una palabra adicional que se puede añadir al final de otra palabra para cambiar su significado o funcionalidad. estos elementos pueden ser acentos, agudos de acento, vocales inflexionadas y muchos otros. utilizados en varios idiomas como mecanismos de enriquecimiento del vocabulario y mecanismos de extensión semánt	adjetivo adverbio conjunción desinfecho derivado expresión frase infinitivo interrogante nombre partícula preposición pronombre substantivo verbos
prolongador	_ es una palabra del español que se utiliza para definir a un tipo de sustancia o instalación que se encarga de prolongar la vida útil de otra pieza u elemento mecanicamente o electricamente. en otras palabras, un _ es una especie de componente que sirve para aumentar la duración del producto original. éstos pueden ser dispositivos electrónicos como baterías, aparatos electró	cargador baterías baterías reemplazables
prolongador	un _ es una palabra del español que se usa para extender o ampliar la significación de otra palabra. estos términos proporcionan una evasión lingüística, dándole un sentido amplio a otras palabras aun cuando no estén definidos explícitamente en las normas actuales de uso del lenguaje. en ocasiones, puede ser una palabra técnica o un adjetivo, pero	_ subrayado corolario
provinciano	un ciudadano local que reside en	ciudadano local 1, ciudadano local 2, ciudadano local n
provinciano	un _ es una persona que ha nacido o cuyos padres o primos pertenecen a una determinada provincia en una determinada región del mundo. en muchos países, la terminología de _ ha tomado una dimensión más amplia y se está utilizando para referirse a personas que, en general, sienten una identidad muy ligada a esa zona geográfica. es una forma de identificación cultural o	_geo _local _regional _provincial _territorial _geográfico _cultural _regional _territorial _geográfico
provinciano	un ciudadano nativo de una determinada provincia o que reside o trabaja en dicho territorio	nacional, de, una, provincia, reside, o, trabaja, en, el, término, territorio
provinciano	una identidad que se refiere a personas o lugares que se consideran como si estuvieran dentro de una o varias regiones geográficas específicas o como propietarios, habitantes o creadores de un pueblo, ciudad o estado durante un período de tiempo que ha dado nombre a la misma. a veces se refiere a personas o grupos de personas que han vivido en un lugar durante mucho	identidad geográfica identidad territorial identidad local
provinciano	un ciudadano o habitante de una provincia	ciudadano habitante provincia
puzzle	- un _ es un conjunto de pequeñas piezas (en aplicaciones más grandes puede incluir imágenes o bloques en lugar de pequeñas piezas) que hay que posicionar unas en otras para formar un figura o una escena. los _ más usados incluyen figuras geométricas o dibujos animados. la solución a un _ se define como la posición correcta de todas las piezas en otras para formar	juego, tapa, tira, tirada, tirajeta, tirajeta de juego, tiraje, tirajes, tirajeta de juego, tirajes de juego, tirajeta de juego, tirajes de juego, tirajeta de juego, tirajes de juego,
puzzle	un _ es un módulo de actividad cognitiva	actividad cognitiva módulo
puzzle	un juego de desafío o raro teoría de juegos en el que se espera que el jugador resuelva una complicada matriz compuesta de pequeñas piezas que cuando una parte de la matriz esté ajustada, o puede ser ajustada, esta es que se cierra (solucionarse) un _, y el jugador se considera un ganador cuando todas las piezas del _ están ajustadas. un _ puede estar	puzzle enigmo pelota
puzzle	un _ es un juego que consiste en llevar a cabo un cálculo o una tarea a partir de piezas que se separan o que se juntan como una solución a un problema. los _ pueden ser divertidos y tienen aplicaciones educativas o como medio de aprendizaje o de recreación. un tipo particular de _ es	juego tarea puzzle
puzzle	un _ es un juego de soluciones cuya complicación estructurada o variable puede variar considerablemente, dependiendo del tipo. típicamente, el jugador o usuario debe desentrañar un conjunto de partes interrelacionadas para encontrar el camino para una solución potencial. estos _ pueden ser de diferentes naturaleza, como esculturas, rompecabezas, rompecabezas tipo sudoku,	puzzle enigmatico riddle
quepis	_ es una variedad de chocolate originaria de belice y guatemala, que se caracteriza por su cómoda consistencia, su belleza rojiza y la abundante presencia de arroz en su elaboración. a pesar de su nombre, a veces se hace uso de azúcar, ojivido, leche, mantequilla o mantecilla de palma en su confection. el nombre _ proviene de la raza de cacao de origen que se utiliza a partir del cual se	_, chocolate, cacao, cacao de origen, cacao de raza, cacao de origen, cacao de raza, cacao de origen, cacao de raza, cacao de origen, cacao de raza, cacao de origen, cacao de raza, cacao de origen, cacao de
quepis	_ es una especie de insectívoro del género nyssus en la familia camponotídeo, que se encuentra en la mayor parte del mundo excepto en los continentes europeo y antártico. es conocido por su ciclo de vida en forma de larvas y adultos cómodos y seguros dentro de las conchas de molluscos marinos, especialmente de ostra gigante. otras características incluyen col	nyssus camponotídeo mollusco marino ostra gigante col
quepis	"- una variedad de calabacín, o de acuerdo con algunos autores, una variedad especialmente grande y delgada.
- una variedad de cebolla, o de acuerdo con algunos autores, una variedad especialmente gruesa y delgada.
- una variedad de repollo, o de acuerdo con algunos autores, una variedad especial"	calabaza cebolla repulpo
quepis	qu	escritura tinta punta
quepis	una especie de pollo criolla de cuba con cuartel lleno de carne y harina de diferenciar ropa	pollo criollo morosillo
raor	rápido se define como un adjetivo que se usa para describir cosas o personas que se movemos rápido. en el ámbito de la música, puede referirse a un estilo musical que se caracteriza por su ritmo rápido y su forma de tocar la guitarra y el bajo. en otras disciplinas artísticas, puede designar una expresión artística muy intensa o una obra de arte que expresa gran intensidad.	rápido vibrante intensa
raor	la palabra _ en español puede ser una expresión popular o una frase en ocasiones ambigua que puede llegar a ser interpretada de maneras diferentes en diferentes contextos. en su mayor parte, la interpretación de _ depende del contexto en el que aparece y cómo aparece en esa ocasión. en muchos casos, _ puede ser una expresión o una frase que se puede traduc	expresión popular frase ambigua contexto
raor	_ es la aceptación médica de la palabra rafuera, que se utiliza en la medicina para referirse a un área de la piel o tejido que está expuesta al aire, normalmente la parte exterior del cuerpo. en este contexto, la _ puede referirse a una injertión, una herida o una lesión que está expuesta al aire. por ejemplo, una _ puede ser una herida de frío	_
raor	una _ es una expresión de corte que se utiliza en el lenguaje japonés para denotar una acción, una situación o una personalidad que causa una o varias carcajadas, generalmente por su inusitado aspecto o por una situación cómica. en ocasiones, se puede usar para criticar o comentar en forma despectiva sobre una persona o una acción. la palabra proviene del término japonés	_ (carcajadas) (comentario cómico)
raor	"vocabulario español (obligatorio)
la palabra 'vocabulario españ"	vocabulario español (español)
reciclado	la soteropraxia es un tipo de práctica espiritual en el que	soteropraxia espiritualidad práctica
reciclado	_ en español se refiere a la actividad de descubrir nuevas propiedades y usos de productos o materias primas ya utilizados o considerados residuales en otras indagaciones. esto consiste en convertirlos en productos de alto valor agrego, pudiendo así abordar la creación de valor circular y una cadena de valor que reduce la contaminación y aprovecha las iniciativas locales. en otras palabras, es una capac	civilización cultura tradición
reciclado	"_,
  definic"	_ definición definición dada
reciclado	_,	_ _ _
reciclado	_ es una palabra que se refiere a la actividad de reutilizar materiales que ya han sido usados y que se encuentran a punto de desuso o que han sido considerados no válidos en su momento, pero que pueden ser usados de nuevo en otras aplicaciones o procesos. este proceso oportuniza para que los materiales sean más eficientes y más ecológicos y también reduce la c	reutilización reciclaje abastecimiento circular
rememorar	conferencista - persona que ocupa una tarea comúnmente relacionada con motivación o relación social, como p	consejero socialista relacionista
rememorar	ciclo de repetición mental o emocional en el que una persona recrea con cierta intensidad una experiencia o un momento pasado que en algún momento debe sufrir cambios de significado o que tenga connotaciones distintas a la del momento original. en el proceso, el sujeto puede sentir emociones negativas o conflictivas y puede presentarse como una reacción a la experiencia o por inercia, sin intenci	ciclo de repetición ciclo de vida ciclo de la vida
rememorar	una actividad que consiste en volver a representar una experiencia o	repetir reflejar repintar
