word	definition	predicted_words
provinciano	persona que vive en una provincia, especialmente en cualquiera de las provincias de españa.	la definición no contiene palabras que se asocien con la provincia de españa, por lo que no se pudo encontrar la respuesta.
provinciano	persona que vive en el provincia, en oposición a alguien que vive en la capital o en un lugar más urbano	Definición no conocida.
provinciano	persona que reside en una provincia, especialmente en españa	no hay palabras que encajen con la definición de persona que reside en una provincia, especialmente en españa.
provinciano	persona que nació o vive en una provincia, especialmente en españa	no hay palabras que encajen con la definición de persona que nació o vive en una provincia, especialmente en españa.
puzzle	una colección de piezas que se pueden ensamblar en un orden específico para formar una imagen o solución.	puzzel complemento margen
puzzle	un juego de palabras que requiere resolver para encontrar la respuesta	puzzel riña enigma
puzzle	un juego de palabras que requiere ingenio para ser solucionado.	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la respuesta.
puzzle	un juego de palabras que requiere resolución para descubrir la respuesta, generalmente una respuesta única.	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la respuesta.
puzzle	problema que requiere una solución para ser resuelta, generalmente por el método de eliminación o el análisis de pistas	problem issue
quepis	dispositivo utilizado para sujetar una pelota de la misma color, generalmente en juegos de mesa.	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encaje con la definición.
quepis	 sijaúa en una posición de mayor altura que el punto de partida, generalmente en relación con un objeto	alto superior elevado
quepis	son pequeños objetos que se utilizan para cubrir de cabeza la cola de un animal o persona	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la respuesta.
quepis	no se refiere a ningún objeto o concepto, y se utiliza como adjetivo de sarcasmo	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encaje con la definición.
quepis	no se refiere a una cosa, sino a un sonido ocasionado por el impacto de agua sobre una superficie.	la definición no se ajusta a la palabra sonido. no hay palabras en español que coincidan con la definición.
raor	no se refiere a la acción de rapear, sino a un sonido que se produce al melar la garganta o por la fuerza de la corriente de aire que pasa por el torrente	la definición no se ajusta a la realidad, ya que no se refiere a palabras en español. la definición se refiere a palabras en inglés.
raor	no se refiere a un sonido de ración, sino a un ruido intenso y prolongado que se produce por la fuerza de la corriente de agua o por el desplazamiento de un fluido.	ruido sonido eco
raor	no se refiere a ningún concepto o fenómeno. es una palabra que no tiene significado.	no hay palabras que encajen con la definición
raor	altos vientos que acompañan a la tormenta	la definición no contiene palabras que se asocien con vientos, por lo que no se pudo encontrar la respuesta.
raor	sonido fuerte y prolongado que se produce al aspirar rápidamente un gas, especialmente por la liberación de vapor de agua o por la fuerza de el viento	sonido ruido eco
reciclado	 osoby que tienen un comportamiento infantil, generalmente con mal comportamiento o no capacidades de autocontrol	no hay palabras que encajen con la definición de infantiles en español.
reciclado	no se refiere a un objeto que haya sido adquirido de forma ilegal o frustrada, sino a un objeto que se encuentra en un estado de mal conservación	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
reciclado	estado mental en el que se muestra una falta de juicio, razón o sentido común, especialmente por causa de la influencia de una sustancia o por una causa natural	stupido tonto sencillo
reciclado	objecto que no es funcional o cuyo funcionamiento no se ajusta a su diseño	la definición no se ajusta a la palabra objeto. no hay palabras que encajen con la definición en el contexto de objeto.
reciclado	posición de trabajo o cargo que requiere experiencia específica en un campo profesional	no se encontraron palabras que encajen con la definición de posición de trabajo.
rememorar	recordar claramente un evento o información de manera detallada, generalmente por medio de la mente o la memoria.	memoria recordación recordar
rememorar	recordar con precisión y claridad, normalmente de algo que se ha aprendido previamente	memoria recordación
rememorar	recordar de memoria, volver a estar en memoria	recordar recordar volver
rememorar	dar memoria a alguien de algo, generalmente por medio de repetición de la información	no se encontró ninguna palabra que encajen con la definición en el texto.
rememorar	recordar claramente un evento o información	recordar
ridiculización	processar de hacer burlón o desprecio de alguien o algo, generalmente por medio de palabras o acciones que provocan la vergüenza o la risa.	burlas cargos insidias
ridiculización	el proceso de hacer que alguien o algo parezca inconsistente, insignificante o divertido de una forma cruel o despiada	no hay palabras que encajen con la definición de burlas en el español.
ridiculización	el proceso de convertir algo en objeto de burlas o trollada, generalmente por medio de comentarios o gestos menos que afables.	la definición no contiene palabras que se asocien con el proceso de burlas o trollada, por lo que no se pudo encontrar la palabra adecuada para la definición.
ridiculización	el proceso de convertir algo en objeto de burlas, ridículo o poco seria	no hay palabras que encajen con la definición de burlas en español.
ridiculización	procesar de convertir algo en algo que causa ridicule, es decir, al que se considera poco serio, estéril o incluso burlón.	burlas cargos farras
sagum	sagu es un término utilizado para describir un tejido de origen indígena, generalmente elaborados por pueblos indígenas americanos del sur de méxico	la definición no contiene palabras que se asocien con el tejido de origen indígena, por lo que no se pudo encontrar la respuesta.
sagum	alto y alargado, especialmente un vestido largo y amplio.	alto largado extendido
sagum	sargamento de hombre que se utiliza en el calor. es una pieza larga de tejido de origen romano.	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
sagum	ságo de color rojo que se coloca sobre el cabeza de ciertos animales de fabricación	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encajen con la definición.
sagum	sada larga, generalmente de color rojo, que se llevaba en el brazo izquierdo como señal de autoridad o poder.	estrella banner estandarte
salbanda	senda estrecha en un terreno irregular, generalmente cubierta de tierra o piedras	no se encontraron palabras que encajen con la definición de senda.
salbanda	altos o escarpados, que se pueden acceder por un camino difícil o impracticable. o también, terreno elevado que no se puede navegar con facilidad.	alto escalado cerrado
salbanda	bandera que se coloca sobre la cabeza de un soldado	la definición no contiene palabras que se asocien con banderas, por lo que no se pudo encontrar la respuesta.
salbanda	limbo o representación de un objeto que se utiliza en juegos de niños	la definición no contiene palabras que se asocien con el juego de niños, por lo que no se pudo encontrar la respuesta.
salbanda	una capa de material que se coloca sobre el exterior de las prendas de vestir para proteger contra la lluvia, el hielo o la suciedad	capata capa cascarón
socialmente	en el ámbito social, de manera que afecte la relación con los demás	influencial potente dominant
socialmente	en relación con el comportamiento humano en el contexto de las interacciones con otros	no se encontraron palabras que encajen con la definición en el contexto de las interacciones con otros.
socialmente	en relación con el comportamiento de las personas en el contexto social, incluyendo el comportamiento en línea, las interacciones con los demás y las normas de comportamiento	comportement comportement social interacciones normas
socialmente	en relación con el comportamiento de las personas en las interacciones sociales	no se encontraron palabras que encajen con la definición en el texto.
socialmente	en el ámbito social, de manera que afecta la conducta de los individuos en los grupos	influencia potencia autoridad
speed	rapidez de movimiento, velocidad con la que se mueve un objeto.	rapidez velocidad celeración
speed	movimiento rápido, desplazamiento de un objeto en un espacio de tiempo	rapido swift celerado
speed	movimiento rápido de un objeto en relación con otro punto de referencia. es una cantidad vectorial que se mide en unidades como kilómetros por segundo, millas por segundo o metros por segundo.	velocidad rapidez
speed	 velocidad de desplazamiento de un objeto en relación con el tiempo	la definición no contiene palabras que se asocien con la velocidad de desplazamiento de un objeto en relación con el tiempo, por lo que no se pudo encontrar la respuesta.
speed	rapidez, movimiento rápido, desplazamiento a una velocidad muy alta	rapido rápido swift celerado
standarizar	convertir algo en un estándar, establecer normas para su aplicación, o hacer que sea conforme a un estándar.	estandarizar normalizar uniformizar
standarizar	transformar una entidad en un estándar de referencia, para que sea comparable con otras entidades de la misma naturaleza	estandarizar normalizar
standarizar	apzar a una forma estándar, establecer normas o criterios de medición	estandarizar regular uniformar
standarizar	ajustar, regular y convertir una cosa en un estándar específico, para que sea coherente, repetible y comparable con otros elementos de la misma naturaleza	regular uniformar estandarizar
standarizar	transformar un objeto en su forma estándar, generalmente con el fin de facilitar su comparación con otros objetos.	normalización
sublimado	estado en que algo se manifiesta en su máximo grado de perfección, de beauty o fuerza, con una experienciasensory excepcional	perfecto excelso magnífico
sublimado	estado de perfección técnica o excepcional en cualquier campo de actividad. es un término utilizado para describir la calidad de un trabajo, servicio o producto de forma que sea superior a la promedio	perfeccion calidad excelencia
sublimado	estado de ser muy agradable, perfecto o delictivo, que causa admiración o impresionión	perfecto delicioso admirable
sublimado	que evoca una reacción de admiración, respeto o terror por su belleza, fuerza o magnitud	maravilloso impreciso gigante
sublimado	estado en el que algo se presenta con una belleza y satisfacción extremas, hasta el punto de causar admiración o sorpresa	magnífico impreciso extraordinario
superbomba	no existe una palabra como _ en español. la palabra superbomba es una palabra creada para describir un concepto hipotético, no un objeto físico real.	no hay palabra
superbomba	no existe una palabra con el significado de _ en español.	Definición no conocida.
superbomba	no existe una palabra con el significado de _. la palabra superbomba es una palabra inventada y no tiene un significado actual.	la definición no se ajusta a la realidad, por lo que no se pudo encontrar la palabra que se busca.
superbomba	no existe la palabra _ en español.	bolígrafo pluma estilográfica
superbomba	no existe una palabra que coincida con la palabra _. el término superbomba es una metáfora coloquial. no se refiere a ningún objeto físico.	la definición de superbomba no se ajusta a una palabra en español, por lo que no se pudo encontrar la respuesta.
talgo	planta herbácea no aromática, generalmente con tallos delicados, como el tadalgo, la yerba de la编码 o la justicia	planta yerba tallo
talgo	stemas de las plantas que no se utilizan para la protección del agua, sino para producir frutos, semillas o flores	flor fruto semilla
talgo	caña estrecha que se utiliza para transportar agua.	la definición no se ajusta a la palabra cana. la definición es de una herramienta de escritura que utiliza tinta y tiene una punta. la palabra cana no se ajusta a la definición.
talgo	planta de hojas alargadas, de crecimiento vertical, generalmente con flores en el uppermost	árbol
talgo	una estructura vegetal alargada y alargada, generalmente sin ramas, que suele ser joven y verde	árbol tree palo
tornajo	presión ejercida por el viento sobre las nubes, que genera nubes de lluvia, tormentas o incluso tornados.	no se encontraron palabras que encajen con la definición de presión de viento sobre las nubes.
tornajo	superficie de tierra que se forma por la acción de los vientos, generalmente con una estructura circular o irregular	arena suelo tierra
tornajo	viento que causa fuertes vientos en el mar, generalmente por la presencia de un front o un sistema de presión atmosférica bajo sobre el agua.	viento fuerza del viento tornado
tornajo	viento fuerte que causa un desplazamiento horizontal de las nubes, producing tormentas. es un fenómeno atmosférico caused por la liberación de calor y humedad por el suelo. el tornado es generalmente puntual, con una duración de minutos a horas, y puede viajar a speeds de hasta 500 kilómetros por hora.	la definición no contiene palabras que se asocien con el viento, por lo que no se pudo encontrar la respuesta.
tornajo	cascarón de un árbol que se forma por el efecto de la lluvia sobre la madera	la definición no contiene palabras que se asocien con el árbol, por lo que no se pudo encontrar la respuesta.
treinta	número natural que sigue a veintis y precede a cuarenta. representa la cantidad de elementos de un grupo de elementos en el que hay _ elementos.	número natural cuanto grupo
treinta	número natural que sigue a veinticincu y precede a cuarenta. representa la cantidad de objetos que se pueden contar en un grupo de objetos.	número natural cuanto grupo
treinta	número natural que sigue al vinte y precede al cuarenta. es la cantidad de elementos que se pueden contar en un conjunto de objetos, si se cuenta de manera secuencial desde el principio hasta el final, comenzando desde el uno. es también la cantidad de años que han transcurrido desde el nacimiento de un objeto.	la definición no contiene palabras que se asocien con el número natural, por lo que no se pudo encontrar la respuesta.
treinta	número entero que representa la cantidad de 30	treinta
treinta	número natural que sigue a veintidós y precede a cuarenta	la definición no contiene palabras que se asocien con números, por lo que no se pudo encontrar la respuesta para la solicitud.
tundidor	object que contiene un fluido, generalmente agua, para permitir su distribución. es un contenedor.	recipiente vasa almacena
tundidor	encargado de gestionar el flujo de agua en un canal o canalización	la definición no contiene palabras que se asocien con el flujo de agua, por lo que no se pudo encontrar la respuesta.
tundidor	ojo que no puede ver o que tiene visión limitada	la definición no contiene palabras que se asocian con la visión, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
tundidor	otro objeto que presenta una superficie lisa y suave, generalmente por el efecto de la presencia de agua o otro líquido.	mesa banca superficie
tundidor	dispositivo que se utiliza para refrigerar el agua o bebidas, normalmente en los hogares.	la definición no contiene palabras que se asocien con el refrigeración de agua o bebidas, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
vega	arido, sin agua, donde no se puede crecer vegetales	la definición no contiene palabras que se asocien con el agua, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
vega	la vera de las plantas que no tienen flores, pero que tienen hojas verdes	la definición no contiene palabras que se asocien con las plantas, por lo que no se pudo encontrar la respuesta.
vega	altos arcos de piedra que se encuentran en la costa norte del mar mediterráneo, entre sicilia y el sur de españa.	arcos de piedra
vega	vereda natural con vegetación espesa de árboles	camino sendero ruta
vega	organismo vegetal que pertenece al género lycorhiza, generalmente arbusto o árbol, que suele ser rojo o naranja	arbusto árbol lycorhiza
verraquear	dar a alguien el sabor de un alimento o bebida con el fin de disgustar o provocar una reacción negativa	la definición no contiene palabras que se asocien con el disgusto, por lo que no se pudo encontrar la palabra adecuada para la definición.
verraquear	dejar de estar limpio, especialmente por el polvo o las bacterias	sucio mescado suido
verraquear	producir mucus de la garganta por irritación, por ejemplo, por el frío o por el polvo	no hay palabras que encajen con la definición de mucos de la garganta por irritación.
verraquear	emocionar, estimular o inclinar a realizar un acción de un modo particular	incitar promover animar
verraquear	situar o colocar algo en su lugar con precisión, generalmente de manera ocasional o fortuita	situar colocar localizar
