word	definition	predicted_words
minuto	un tiempo específico o intervalo de tiempo, frecuentemente utilizado para medir el tiempo pasado o futuro.	tiempo, momento, período, intervalo, fase, epoca, momento histórico, momento decisivo, momento crucial, momento crítico, momento de crisis, momento de reflexión, momento de decisión, moment
minuto	unidad de tiempo igual a 60 segundos	segundo
minuto	unidad de tiempo equivalente a 60 segundos.	segundo
minuto	unidad de tiempo igual a 60 segundos	segundo
minuto	un intervalo de tiempo corto y precíso, usualmente usado para medir el tiempo passing en una actividad o evento.	momento, instante, fase, etapa, período, segmento, microsegundo, milisegundo
mochalero	persona que comes y bebe con facilidad y apetito, especialmente en momentos de diversión o fiesta.	"1. gastrónomo
2. epicúreo
3. gourmet
4. apetitoso
5. vinoble
6. bocazas
7. comedor
8. glotón
9. gastrólogo
10. alimentario

espero que te sean útiles"
mochalero	 persona que consume café o té con leche y azúcar, a menudo en forma excessiva o compulsiva. 	cafetero, tetero, lechero, azucarero, compulsivo
mochalero	alguien que sabe disfrutar de las cosas simples de la vida, especialmente de la comida y el alcohol.	apasionado, connoisseur, epicúreo, gourmet, appreciador
mochalero	alguien que gusta de los postres dulces, especialmente de los mochas	dulce, sweet, sugar, dessert, mocha, cake, chocolate, ice cream, candy
mochalero	alguien que está constantemente en movimiento o cambiante, como si se transportara por el suelo o through el aire.	móvil, itinerante, vagabundo, errático, migrante, nomada, flotante, voluble
modisto	alguien que se dedica a vender ropa o joyas de moda	"1. vendedor - this spanish word means seller or retailer, and can refer to someone who sells clothing or other goods.
2. tienda - this spanish word means store, and can refer to a physical location where clothing or other items are sold.
3. modista - this spanish word means fashionista, and can refer to someone who is knowledgeable about and enthusiastic about fashion, including clothing and access"
modisto	persona que vende ropa y accesorios de estilo mod, caracterizado por ser de moda actual y innovadora.	vendedor de moda, modista, tendero de moda, distribuidor de moda, proveedor de moda
modisto	alguien que vende ropa o otros productos de moda.	vendedor, mercader, comerciante, empresario, modista
modisto	alguien que modify or alter something, especialmente clothing or fashion.	modificar, alterar, personalizar, adaptar, cortar, reparar
modisto	alguien que se dedica a moda, diseño y vestimenta.	"1. stylist
2. designer
3. trendsetter
4. fashionista
5. vestimenta
6. moda
7. style guru
8. fashion aficionado
9. wardrobe stylist
10. fashion influencer

i hope these suggestions help! let me know if you need any more assistance."
monásticamente	en un sistema monástico o religioso, de manera especial o exclusiva.	monk, nun, abbess, priest, monastery, church, convent, clergy
monásticamente	en un sistema de vida o de beliefs, related to the monastic life or ideals.	"1. monasticism
2. convent
3. cloister
4. abbey
5. monastery
6. hermitage
7. retreat
8. asceticism
9. celibacy
10. chastity

i hope these suggestions are helpful! let me know if you need any more assistance."
monásticamente	de forma ascética o religiosa, como un monaguillo o un monje.	monje, monaguillo, santo, sacerdote, ermitaño, eremita
monásticamente	de manera ascética o ascetica, como un monaje	asceta, ascético, monje
monásticamente	de manera ascética o espiritual, como un monje o una monja	stylus, calamus, reed pen, quill, calligraphy
morra	un tipo de árbol con un tronco delgado y ramas largas	árbol, árboles, árboles de parra
morra	brete o protuberancia en forma de cono o pirámide que surge en el interior de una roca o mineral	agujero, cúpula, espejo, galería, granito, pirámide, roca, túnel
morra	hueco o cavidad en un material sólido o líquido, generalmente irregular y pequeño	"* hole
* cavity
* pit
* pitfall
* crevice
* compartiment
* niche
* hollowness

i hope these suggestions are helpful! let me know if you need any more assistance."
morra	un pequeño animal carnívoro, similar a una rata, que vive en excavaciones y tiene un olor desagradable.	ratón, musaraña, erizos
morra	roca o bulto en el suelo o en una pared, que puede servir como apoyo o como objeto de juegos	escalón, piedra, bulto, barra, palo, poste, pilar, columna
nefólogo	persona que promueve o defiende activamente la maldad o el mal, a menudo de manera sistémica o generalizada.	una persona que tiene una intención o
nefólogo	persona que afirma o promueve prácticas o creencias negativas o dañinas	"1. bigot - a person who is intolerant of or discriminatory towards a particular group or individual based on their race, ethnicity, religion, or other personal characteristic.
2. hater - a person who is hostile or intolerant towards a particular group or individual, often based on their race, ethnicity, religion, or other personal characteristic.
3. troll - a person who posts inflammatory or offensive"
nefólogo	persona que estuda o defiende teorías o prácticas perjudiciales o dañinas para la sociedad.	a person who holds views or beliefs that are far from the mainstream or
nefólogo	alguien que profesa o difunde doctrinas o prácticas perjudiciales o dañinas.	charlatan, fraudulent, quack, false prophet, malevolent
nefólogo	persona que profesa o defiende ideas negativas o perjudiciales	a person who intentionally provokes or upsets others, often by making offensive or inflammatory comments, or by spread
novatada	información recién descubierta o poco conocida	un meme es una idea, imagen, video o gesto
novatada	información o conocimiento recién adquirido o revelado	"información recién adquirida o conocimiento recién adquirido se refiere a la información o conocimiento que se ha adquirido o aprendido de manera reciente, es decir, en un momento o período de tiempo más reciente.

en este sentido, la información recién adquirida puede ser de diversas fuentes, como la experiencia personal, la observación, la educación, la investigación, la lectura, la conversación, la observación de eventos o situaciones, entre otras."
novatada	nueva información o descubrimiento	"nueva información o descubrimiento se refiere a la adquisición de conocimiento o información reciente y relevante que no se conocía o se había conocido anteriormente. es un proceso de investigación que implica la búsqueda, análisis y evaluación de nuevas fuentes de información, como la literatura científica, la tecnología, la prensa, la comunicación, la entrevista, la observación, la experimentación, entre otros.

el desc"
novatada	informe o revelación recentemente encontrada o descubierta	"1. un documento o conjunto de documentos que presentan información sobre un tema o tema determinado, generalmente con el objetivo de informar o compartir conocimientos a un público determinado.
2. uno de los medios utilizados para transmitir información, generalmente en forma de texto, imágenes, gráficos, audio o video, que se"
novatada	nueva información o descubrimiento	"nueva información o descubrimiento se refiere a la adquisición de conocimiento o información reciente y relevante que no se conocía o se había conocido anteriormente. es un proceso de investigación que implica la búsqueda, análisis y evaluación de nuevas fuentes de información, como la literatura científica, la tecnología, la prensa, la comunicación, la entrevista, la observación, la experimentación, entre otros.

el desc"
ovni	un objeto extraño y desconocido volante en el cielo, que puede ser considerado como una anomalía aérea o un fenómeno de luces naturales.	ovni, disco volante, luz móvil, anomalía aérea, fenómeno de luces naturales
ovni	mysterious unidentified flying object, often reported in aviation and ufo sightings.	"* unusual lights or lights in the sky
* unusual shapes or shapes in the sky
* unusual sounds or noises in the sky
* unusual movements or maneuvers in the sky
* unusual colors or colors in the sky
* unusual objects or"
ovni	un objeto volador no identificado, generalmente considerado como un fenómeno aeronáutico o espacial inexplicable.	ufo, ovni, nau, nlo, saucer, flying saucer
ovni	un objeto volador no identificado (vni) que se observa en el cielo	asteroide, cometa, planeta
ovni	un objeto aeroespiritual no identificado, a menudo observado en el cielo.	aerial, aerial object, unidentified flying object
pagar	transferir dinero o otra cantidad de valor desde un account o cuenta a otra persona o entidad, ya sea por medio de una operación bancaria, una transacción electrónica o cualquier otra forma de pago.	transferir, transacción, pago, operación bancaria, movimiento de fondos, transferencia de dinero
pagar	realizar una transferencia de dinero o de otra cosa de value.	la transferencia de din
pagar	sustrar dinero o realizar un pago en plata o efectos	"sustrar es un verbo que se utiliza en varios contextos y tiene diferentes significados dependiendo del contexto en el que se utilice. en el ámbito financiero, sustrar se utiliza para referirse a la operación de depositar dinero o realizar un pago en plata o efectos.

en este sentido, sustrar se refiere a la acción de depositar dinero en una cuenta bancaria o a la realización de un pago en efectos, como cheques, transferencias bancarias,"
pagar	transferir dinero o otros valor a otro individuo o entidad mediante un pago	transferir, transferencia, transferencia
pagar	transferir dinero o otra cantidad de valor a otra persona o entidad en forma de pago	* la
paleteo	retraso o falta de progreso en una situación o proceso	*
paleteo	la acción o habilidad de pintar o dibujar con una paleta de colores	pintar o dibujar
paleteo	desplazamiento o cambio gradual de una realidad o situación hacia una otra, sin ruptura o abrupto.	transición, cambio, evolución, transformación
paleteo	acto o proceso de revestir o cubrir con una capa de color o sustancia diferente	vestir, cubrir, revestir
paleteo	acción o estado devolver a un estado anterior, renovar o restaurar algo como si fuera a partir de cero	restore
palmítico	relativo o perteneciente a las palmeras.	se refiere a una región geográfica en américa central y del sur, que incluye países como panamá, costa rica, nicaragua, honduras, el salvador,
palmítico	relativo o caracterizado por las palmeras	es un instrumento de escritura que tiene una punta redondeada y se utiliza para escribir caracter
palmítico	relativo a la palma, especially as a symbol of victory or triumph.	a tree of the genus phoenix
palmítico	relativo o perteneciente a la palma o al palmital, ubicado en la planta del pie	el palmital es el área de la mano que se encuentra entre la palma y el dedo pulgar, es decir, la parte de la mano
palmítico	relativo a las palmeras	Definición no conocida.
paralogismo	también conocido como falacia de identidad, es un error lógico en el que se asume que dos cosas iguales son identificables o intercambiables, lo que no es necesariamente cierto.	falacia, identidad, intercambio, confusión
paralogismo	una falta de coherencia o consistencia en una perspectiva o argumentación, causada por la repetición o confirmación de ideas o concepts sin prueba objetiva	circular, self-serving, biased, unfounded, unsound
paralogismo	efecto de pensar o hablar de manera repetida y erróneamente, llegando a confundirse o distorsionar la realidad.	mala pronunciación, confusión, distorsión, error, percepción equivocada
paralogismo	error de lógica que consiste en considerar dos cosas iguales o simplemente relacionadas aunque no lo sean.	* el sol es un planeta y la tierra es un planeta son dos afirmaciones que son iguales, ya que ambos son planetas en el sistema solar. sin embargo
paralogismo	una relación lógica errónea en la que se argumenta que dos ideas opuestas son verdaderas o que dos premisas contradictorias son válidas.	an oxymoron is a figure of speech that combines two words or phrases that are opposite in meaning, often used to create a humorous or rhetorical effect.
pasarratos	historias o relatos que se narran a otros en forma de digresión o anécdota	"* historias
* relatos
* anécdotas
* chistes
* narraciones
* cuentos
*"
pasarratos	cuentos o historias que se transmiten de generation a generation, often orally.	"cuentos o historias son un tipo de tradición cultural que se transmite de generación en generación a través de la transmisión oral. estas historias pueden ser contadas de boca a boca, de persona a persona, y pueden ser compartidas en diferentes contextos sociales, culturales o religiosos.

los cuentos o historias orales pueden ser narrados por un narrador o contados en forma de diálogo, y pueden incluir personajes, eventos, lugares y temas que son relevantes para la cultura o"
pasarratos	desplazarse por un lugar o área en busca de diversión o entretenimiento, generalmente en grupo.	"* salir a cenar en un restaurante o bar
* ir a un parque o playa
* visitar un museo o centro de atracciones
* ir a un concierto o espectáculo
* pasar un día de aventura o actividades al a"
pasarratos	historias o relatos que se cuentan de manera rápida y apresurada, a menudo de manera humorística o satírica	sketch, story, tale, anecdote, account, reminiscence
pasarratos	narrations or stories about someone's past experiences, usually told in a humorous or satirical way.	anecdote, story, account, reminiscence, tale
perrillo	mascota pequeña de aspecto cobarde o sin aguedo	"* un animal de tamaño pequeño y delgado, generalmente de aspecto cobarde o sin agresividad.
* en heráldica, un escudo o emblema que representa a un animal de este tipo.

en resumen, una mascota pequeña y cobarde es un animal de tamaño pequeño y delgado que no es agresivo o temido, y que puede"
perrillo	mascota pequeña, generalmente de una raza española, como el pastor escocés o el pastor alemán, que se cría en casa y se considera como un member de la familia.	perro, pastor, caniche, pug, chihuahua
perrillo	persona que se considera desagradable o fastidiosa	"persona desagradable o fastidiosa son adjetivos que se utilizan para describir a una persona que se considera incómoda, molesta o fastidiosa para los demás. sin embargo, es importante tener en cuenta que estas palabras pueden ser consideradas ofensivas o discriminatorias, ya que pueden ser utilizadas para etiquetar a personas de manera desproporcionada o discriminatoria.

en lugar de utilizar estas palabras, es importante utilizar un lenguaje respetuoso y inclusivo que"
perrillo	mascota pequeña, de aspecto cariñoso.	"1. un objeto pequeño y cariñoso, generalmente de aspecto cariñoso o juguetón, que se utiliza como herramienta para escribir o dibujar.
2. un objeto de madera, plástico o metal, que se utiliza como herramienta para escribir o dibujar, y que tiene una punta aguda para facilitar la tracción de líneas y"
perrillo	small dog	"1. affenpinscher - these small dogs are playful, friendly, and outgoing. they are also relatively low-maintenance and dont require a lot of exercise.
2. bichon frise - bichon frises are small, playful, and loyal dogs that are easy to train. they are also low-maintenance and dont require a lot of exercise.3.
. cavalier king charles spaniel - cavalier king charles"
pezuña	mñoita o gancho de una pata de un animal, como el gato o el conejo.	"mñoita o gancho son términos que se refieren a la parte posterior de la oreja de un animal, como el gato o el conejo, que se utiliza para agarrar o apretar el alimento.

en zoología, la oreja es la parte posterior de la cabeza de un animal, que se encuentra en la parte superior de la boca y se utiliza para sentir, escuchar, percibir y mover el alimento. la mñoita o gancho es la parte posterior de la oreja, que se extiende"
pezuña	la parte posterior de un animal, como un oso o un león, que se utiliza para agarran y trepar	ursus
pezuña	membrana en forma de uña que cubre el dedo del pie de algunos animales, como los equinos, para proteger sus pies.	"membrana

palabra que se refiere a una membrana en forma de uña que cubre el dedo del pie de algunos animales, como los equinos, para proteger sus pies.

¡espero que te haya sido útil! si necesitas algo más, no dudes en preguntar. ¡estoy aquí para ayudarte! 😊"
pezuña	móstode o membro del pie de un animal, especialmente el de un oso o del león.	pata de oso, pata de león
pezuña	membra del pie de un animal, como la uña del pie humano	pata, uña, garra
pinabete	un árbol frondoso de la familia de las fabáceas, originario de américa central y del sur, que alcanza hasta 60 metros de altura y es utilizado en la construcción y la artesanía.	madera de caoba, tecnología de madera, árbol de caoba, construcción con caoba, artesanía de caoba
pinabete	tallón de madera o palo largo y delgado, utilizado para colgar cosas o para otras diversas funciones.	un cesto es un tipo de contenedor o bolsa que se utiliza para transportar o colgar objetos. a menudo, se hace de madera, plástico o
pinabete	pequeño animado o dibujo representando a una persona o animal, generalmente utilizado en representación de acciones o situaciones	un dibujo de un político con grandes ojos y boca grande, un perro con bigote y gafas, un superhéroe con musculación exagerada, etc.
pinabete	un árbol del genus pinus, de hoja perenne y de corteza gruesa, que produce pinadas de conos.	es un término utilizado para referirse a los árboles del género
pinabete	un tipo de abultado o bulto en una esquerdadura o grieta, especialmente en madera o otros materiales.	abulto, bulto, grieta, esquerdadura
pitahaya	fruto comestible de la familia de las cactáceas, característico por su sabor dulce y su textura suave	piña pera mango naranja
pitahaya	fruta tropical de sabor dulce y jugoso, caracterizada por su piel lisa y coloridor.	mango guayaba guanabana
pitahaya	fruto del árbol musa citrinia, conocido por su sabor dulce y su textura jugosa, utilizado en la elaboración de alimentos y bebidas.	mango, guayaba, pirulí
pitahaya	fioreño de color rojo o naranja, caracterizado por tener una pulpa jugosa y dulce	"fiorello es un término que se utiliza en español para referirse a un tipo de naranja o rojo, caracterizado por tener una pulpa jugosa y dulce.

en términos de definición, un fiorello es un tipo de naranja o rojo que tiene una pulpa suave y jugosa, similar a la de una naranja fresca y jugosa. a menudo, el término se utiliza para describir naranjas o rojos que tienen una textura suave y dulce, y que se sienten suaves"
pitahaya	arbusto trepador que produce frutas drupeсas, de sabor dulce y jugoso, originario de américa central y del sur.	guayaba, guanabana, guanava
postrar	bajar o hacer bajar algo por su propio peso, sin la ayuda de otra fuerza exterior.	"* desinflar
* reducir
* disminuir
* bajar
* menguar
* reducir el tamaño de

i hope this helps! let me know if you have any other questions."
postrar	hacer algo de forma sistemática y constante, con un objetivo determinado	acción
postrar	estar en declive o disminución, especialmente en una situación o estadio	"declive se refiere a un proceso de disminución o retroceso en una situación, estadio o condición, ya sea en términos de intensidad, gravedad, extensión o cualquier otro aspecto relevante.

en general, el declive se refiere a un proceso de disminución o retroceso gradual y progresivo en una situación o estadio, ya sea en términos de intensidad, gravedad, extensión o cualquier otro aspecto relevante. por ejemplo, un declive en una enfermedad puede referirse"
postrar	establecer o implantar un sistema o política	1. crear o establecer un sistema o política en una organización o institución, mediante la elaboración de documentos, procedimientos, o normas que establecen las responsabilidades
postrar	enclinar o doblar una cosa hacia abajo, generalmente por su propia gravedad.	inclinar, doblar, caer
prédica	sermón o discurso pronunciado con el objetivo de predicar o enseñar	sermón, discurso, homilía, predicación, conferencia
prédica	acción o serie de actos para difundir o propagandizar un message o ideario político, social o religious	the act of actively supporting or advocating for a particular cause or message through various means, such as advertising, public speaking
prédica	proclamación o enseñanza moral o religiosa, principalmente en el catolicismo.	"* sermon
* homily
* teaching
* doctrine
* catechism
* creed
* dogma
* tenet
* principle
* precept
* commandment
* injunction
* edict
* decree
* proclamation

i hope these suggestions are helpful! let me know if you need any more assistance."
prédica	sermon o discurso predicado por un religioso o líder espiritual.	sermon, homily, lectio, exhortation, discourse
prédica	un discurso o sermón pronunciado con el fin de persuadir o influir en la opinión de los oyentes	discurso, sermón, conférence, oración, mensaje, propaganda, manifesto, declaración, discurso, discurso, discurso
prolongador	algo que prolonga o extiende el tiempo, el espacio o la duración de algo.	esta palabra se utiliza para describir algo que se
prolongador	persona o cosa que prolonga o extiende algo	a device or structure that is used to extend the length or reach of something, such as
prolongador	elemento que amplira o prolonga el tiempo de un proceso o actividad	a substance or device that enhances or amplifies the effects of another subst
prolongador	alimento o sustancia que aumenta la duración de un efecto o beneficio	these words can be used interchangeably to describe a substance or agent that enhances or amplifies the effects of something else, such as a drug, a nutrient, or a process.
prolongador	un objeto o parte que se adquiere o se añade para prolongar o ampliar la función o capacidad de otro.)	accesorio, complemento, elemento adicional, extensión, parte adicional, pieza adicional, suministro, component, elemento, elemento secundario, elemento adicional
provinciano	persona originaria o residente en una provincia	* **persona originaria** se refiere a una persona que nació en una determinada región o país. en este sentido, una persona originaria es aquella que ha nacido en un lugar específico y ha sido considerada como miembro de la comunidad local o cultural de
provinciano	persona o cosa originaria o belonging a una provincia o región específica	persona, thing, person, individual, native, local
provinciano	persona originaria de una provincia	"persona originaria es un término que se utiliza para referirse a una persona que proviene o es originaria de una determinada región, país o cultura. en el contexto de la definición de persona originaria, se puede utilizar para describir a una persona que nace o se crio en una determinada zona geográfica, ya sea por ascendencia, residencia o simplemente por identificación cultural.

en el caso de una provincia, la definición de persona originaria se refiere a una persona que nació o se crio"
provinciano	persona originaria o residente en una provincia o región interior del país, generalmente diferenciada de una persona de la capital o de alguna otra parte del país.	provincial, interiorense, rural, local, autóctono
provinciano	persona nacida o residente en una provincia o región específica, particularmente en la argentina o españa.	"* provincial
* local
* native
* resident
* inhabitant
* citizen
* denizen
* inlander
* regional
* localite
* nativus

note that some of these words may have slightly different connotations or nuances, so you may want to choose the one that best fits the context in which you are using it."
puzzle	una actividad lógica para resolver problemas o enigmas mediante la armonía y superposición de piezas	"1. jigsaw
2. crossword
3. sudoku
4. rubiks cube
5. chess
6. puzzle game
7. brain teaser
8. riddle
9. logic problem
10. word search

these are just a few examples of activities or games that involve solving problems or enigmas through the harmony and superposition of pieces. there are many other types of puzzles that could also fit this definition, depending on how"
puzzle	una actividad o problema complicado que se resolviendo se obtiene una solución satisfactoria	"* challenge
* puzzle
* problem
* dilemma
* conundrum
* enigma
* riddle
* maze
* labyrinth
* obstacle
* hurdle
* difficulty
* constraint

i hope these suggestions help! let me know if you need any more assistance."
puzzle	una empresa o situación complicada que se intenta resolver o desentrañar.	complejidad situación complicada entrañamiento resolver
puzzle	complejo problema o situación que se resolverá mediante el trabajo de intelecto y creatividad.	problema situación desafío cruzado dificultad conundrum enigma misterio puzzle paradox dilema dilemma enigma mystery
puzzle	desafío o problema complejo que se intenta resolver o encajar en lugar.	acertijo problema desafío enigma puzzle
quepis	pizzas de pequeño tamaño, comúnmente hechas en casa o en pequeños restaurantes	"1. pizza casera
2. pizza de mini
3. pizza de boca
4. pizza de tamaño reducido
5. pizza artesanal
6. pizza de pequeño tamaño
7. pizza doméstica
8. pizza de restaurante pequeño

espero que"
quepis	algo que satisface o cumple con una necesidad o deseo	"1. water - satisfies the need for hydration.
2. food - satisfies the desire for sustenance and nourishment.
3. shelter - provides protection and safety from the elements.
4. clothing - provides warmth, comfort, and protection from the elements.
5. transportation - satisfies the desire for mobility and convenience.
6. education - provides knowledge and skills to fulfill personal and professional goals.
7. healthcare"
quepis	tamboril o caja de madera o plástico utilizada para almacenar cosas.	caja, tamboril, armario, cabinet, storio
quepis	alimento preparado con leche, harina y huevo, generalmente horneado en forma de torta rizada.	torta, flan, pastel, brownies, galletas
quepis	sustantivo masculino, sinónimo de bocadillo	sandwich, roll, wrap, sub, grinder, hero
raor	algo que causes sudden or violent movement, typically with a loud noise	"1. explosion
2. blast
3. detonation
4. impact
5. collision
6. shockwave
7. explosive
8. bang
9. boom
10. crash

i hope these suggestions help! let me know if you need any more assistance."
raor	intenso dolor o frustración	dolor, frustración, agobio, desesperación
raor	sorprendente o impactante, como si se causara una gran emoción o contraste.	Definición no conocida.
raor	sorpresa o impacto emocional causado por algo que se considera inesperado o injusto.	surpresa, ataque, shock, impacto, injusticia
raor	emoción de sorpresa o asombro	a feeling of wonder, amazement, or astonishment, often accompanied by a sudden and strong change in facial expression or body language.
reciclado	proceso de convertir materiales y objetos en nuevos productos, reduciendo la cantidad de residuos generados.	"1. recycle
2. recycling
3. waste reduction
4. conservation
5. sustainability
6. eco-friendly
7. upcycling
8. downcycling
9. repurposing
10. reusing

i hope these suggestions are helpful! let me know if you need any more assistance."
reciclado	proceso de convertir materiales reciclables en nuevos productos, reduciendo de esta manera la cantidad de residuos que se envían a vertederos.	recyclaje, reutilización, conversión, transformación, reproducción, reaprovechamiento
reciclado	proceso de transformar materiales reciclables en nuevos productos	the first step in the recycled materials processing process is the collection and sorting of the waste materials. this involves identifying the
reciclado	proceso de transformar materiales contaminados en nuevos productos	"el proceso de transformar materiales contaminados en nuevos productos se conoce como **recycled materials** o **reutilización de materiales**.

la reutilización de materiales es el proceso de transformar materiales que ya han sido utilizados en nuevos productos, procesos o servicios, con el objetivo de reducir la cantidad de residuos y minimizar la huella ambiental. la reutilización de materiales puede incluir la reparación, la reparación o la rehabilitación de materiales que ya"
reciclado	proceso de transformar materiales reciclables en nuevos productos, reduciendo su impacto ambiental.	recycling, recycling, recycle, recycled, recycling process
rememorar	recordar con detalle y emoción.	**recordar con detalle y emoción** se refiere a la capacidad de evocar y transmitir de manera vividora y emotiva los recuerdos de un momento o experiencia pasada, con un alto nivel de detalle y sensibilidad. estas memorias son tan vivas y intensas que pueden generar una respuesta emocional significativa en la persona que las recuerda,
rememorar	recuerdar algo con detalle o nostalgia	Definición no conocida.
rememorar	recordar con detalle algo que se olvidó o que se experiencia por primera vez.	* recuerda que hoy es mi cumpleaños (se utiliza para recordar un evento importante que se celebra
rememorar	recallar de manera consciente y deliberada un evento, persona o información del pasado.	remember, recollect, reminisce, reminiscent, reminisce, recollect, recall
rememorar	recuperar una imagen o memory a partir de una fuente de información	la reconstrucción de imágenes se refiere a la técnica de utilizar información existente para crear una imagen completa o parcialmente completa a partir de fragmentos o pistas de una imagen original. esto
ridiculización	el acto o proceso de burlace o burlarse de algo o alguien, generalmente con el fin de humillar o desacreditar	burla, burlas, burlón, burlado, desacreditar, humillar
ridiculización	acto o proceso de burlarse o hacer burla de alguien o algo, con el fin de degenerar su dignidad ocredibilidad.	burla, burlas, desprecio, insulto, mofa, parodia, satiricismo, sarcasmo, ironía
ridiculización	el acto de burla o juicio disminuyente hacia algo o alguien, especialmente por medio de la ironía o la sátira.	burla, sátira, ironía, desacato, desprecio, juicio, critica, denigración
ridiculización	el acto de hacer burla o burlarse de alguien o algo de manera injuria o despectiva	this word means disrespect
ridiculización	proceso por el cual se busca hacer algo o alguien look ridículo o absurdo, generalmente por medio de burlesca o juegos de palabras.	burla, parodia, juego de palabras, desacato, satiricismo
sagum	mantellina o abrigo largo y cerrado que se usa en el antiguo ejército romano	"mantellina o abrigo largo y cerrado es una palabra que se utiliza en el ámbito militar y se refiere a un tipo de abrigo o capa que se utilizaba en el antiguo ejército romano.

la mantellina era un abrigo de tela o seda que cubría el cuerpo desde los hombros hasta los tobillos y estaba diseñado para proteger al soldado romano de las condiciones climáticas adversas, como la lluvia, el viento y el fr"
sagum	espacio natural entre los hombros y el cuello	collar
sagum	mantelas o armadura de cuero, generalmente de gran tamaño, utilizada en la antigüedad.	"* armor
* cuirass
* breastplate
* pauldrons
* greaves
* gauntlets
* vambraces
* sabatons
* pauls

i hope these suggestions are helpful! let me know if you need any more assistance."
sagum	botina o capa de piel o another material, usada como cubierta o protección	"1. case
2. cover
3. covering
4. protector
5. protective cover
6. skin cover
7. skin protector
8. pouch
9. pouch cover
10. protective pouch

i hope these suggestions help! let me know if you need anything else."
sagum	mantelo o manto impermeable y pesado, antiguamente utilizado por los romanos	"mantel es un término que se utiliza en español para referirse a un tipo de ropa interior que se refiere a un tipo de manto o capa que se utiliza para cubrir el torso y protegerse del frío. a menudo, el término mantel se utiliza para describir un manto o capa pesado y impermeable que se coloca sobre el cuerpo para proporcionar protección adicional contra el frío y la humedad.

en la antigüedad, los romanos utilizaban un tipo"
salbanda	un tipo de arena o arcilla que, al secarse, adquiere forma de cilindro y puede ser utilizada en construcciones navales o en la fabricación de cerámica	arena, arcilla, barro, argamasa
salbanda	un lugar común o popular donde se reúne una gran cantidad de personas para divertirse o realizar actividades en grupos	"1. amusement park
2. beach
3. bar
4. club
5. dance club
6. dance party
7. event space
8. festival
9. gathering
10. nightclub

i hope these suggestions help! let me know if you need any more assistance."
salbanda	obra de arte que representa la naturaleza o un paisaje, generalmente en un estilo realista o impresionista.	pintura, arte, paisaje, natural, impresionismo, realismo
salbanda	movimiento ondulante de un objeto o persona, especialmente en un fluido o un líquido.	waviness, oscillation, undulation
salbanda	sinuosa curva que se forma en un cuerpo flotante cuando se mueve suavemente en un líquido	cuerpo flotante, fluido, moverse suavemente
socialmente	relativo a la interacción social; relacionado con la sociedad o la convivencia humana.	relativo a la interacción y relación entre los seres
socialmente	en relación con la sociedad o comunidad.	"palabra que se utiliza para referirse a un instrumento de escritura que utiliza tinta y tiene una punta afilada para escribir.

en relación con la sociedad o comunidad, el término bolígrafo se utiliza para referirse a un instrumento de escritura que se utiliza comúnmente en la sociedad para escribir textos en papel. a menudo, el término bolígrafo se utiliza para referirse a un instrumento de escritura que tiene una punta afilada y que se utiliza"
socialmente	relativo a la interacción y relación social entre personas o grupos, especialmente en un contexto público o comunitario.	acting together or working together willingly and harmoniously, often in a peaceful and respectful manner.
socialmente	relativa a la interacción y relaciones sociales entre individuos o grupos	** (n.) - el acto de interactuar con otros, ya sea verbal o no verbal, con el objetivo de
socialmente	relativo o caracterizado por la interacción social o la relación entre las personas	"**relativo o caracterizado por la interacción social o la relación entre las personas**

este término se utiliza para describir un instrumento de escritura que se utiliza para registrar o transmitir la relación o interacción social entre dos o más personas. en este sentido, el término relativo se refiere a la idea de que la relación entre las personas es un aspecto importante en la comunicación escrita, ya que la forma en que se expresa la"
speed	 velocidad o swiftness of movement or action	"movement, motion, motionlessness, immobility, slowness, sluggishness
* velocidad de mov"
speed	 velocidad	"la velocidad es la cantidad de distancia que un objeto o un sistema puede recorrer en unidad de tiempo. en el contexto de la escritura, la velocidad de un instrumento de escritura se refiere a la velocidad a la que un escritor puede escribir con ese instrumento.

en términos generales, la velocidad de escritura se mide en palabras por minuto (wpm, por ejemplo, 60 palabras por minuto). la velocidad de escritura puede variar significativamente de una persona a otra, dependiendo de"
speed	 velocidad	"la velocidad es la cantidad de distancia que un objeto o un sistema puede recorrer en unidad de tiempo. en el contexto de la escritura, la velocidad de un instrumento de escritura se refiere a la velocidad a la que un escritor puede escribir con ese instrumento.

en términos generales, la velocidad de escritura se mide en palabras por minuto (wpm, por ejemplo, 60 palabras por minuto). la velocidad de escritura puede variar significativamente de una persona a otra, dependiendo de"
speed	rapididad o velocidad con la que se realiza un acto, proceso o movimiento.	this word means moving or happening
speed	rapididad o velocidad de algo en su movimiento, proceso o actividad	"1. velocidad
2. rapidez
3. prontitud
4. celeridad
5. velocidad de ejecución
6. rapidez de ejecución
7. cadencia
8. velocidad de proceso
9. rapidez de proceso
10. eficiencia

i hope these suggestions are helpful! let me know if you need anything else."
standarizar	establecer o establecer como estándar o norma	Definición no conocida.
standarizar	establecer o implementar un estándar o norma para un campo o actividad	standard, norm, guideline, protocol, specification
standarizar	crear o establecer un estándar o norma para algo, de manera que es compatible y aceptado por todos.	"1. establecer
2. crear
3. normar
4. establecer un estándar
5. crear un estándar
6. establecer una norma
7. crear una norma
8. establecer un criterio
9. crear un criterio
10. establecer un marco

espero que esta lista te sea útil"
